time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
23400.0,F11,0.01875,GFP10,RBS0.25,37.233333333333334,0.7088666961838802,GFP,43342.666666666664,281.0833333333333
23400.0,G3,0.01875,GFP75,RBS1,37.233333333333334,0.8600666926552852,GFP,inf,1036.0833333333333
23400.0,G4,0.01875,GFP10,RBS4,37.233333333333334,0.4731666849305232,GFP,4675.666666666667,28.083333333333332
23400.0,G5,0.01875,GFP50,RBS0.5,37.233333333333334,0.6471666501214107,GFP,inf,1025.0833333333333
23400.0,G6,0.01875,GFP75,RBS4,37.233333333333334,0.752066652600964,GFP,inf,1312.0833333333333
23400.0,G7,0.01875,GFP10,RBS0.25,37.233333333333334,0.7215666578461727,GFP,46847.666666666664,304.0833333333333
23400.0,G9,0.01875,GFP75,RBS1,37.233333333333334,0.765266697232922,GFP,inf,679.0833333333334
23400.0,G10,0.01875,GFP75,RBS0.5,37.233333333333334,0.9934666560341915,GFP,inf,996.0833333333334
23400.0,G11,0.01875,GFP50,RBS0.25,37.233333333333334,0.6489666507889827,GFP,inf,1055.0833333333333
24300.0,B3,0.01875,GFP10,RBS1,37.06666666666666,0.8851666419456402,GFP,15926.333333333334,98.91666666666667
24300.0,B4,0.01875,GFP75,RBS0.125,37.06666666666666,0.5427666871498028,GFP,44195.333333333336,272.9166666666667
24300.0,B6,0.01875,GFP25,RBS2,37.06666666666666,0.4188666908691327,GFP,47534.333333333336,295.9166666666667
24300.0,B7,0.01875,GFP25,RBS0.25,37.06666666666666,0.8495666949699322,GFP,37906.333333333336,239.91666666666666
24300.0,B8,0.01875,GFP10,RBS2,37.06666666666666,0.8555666773269573,GFP,26729.333333333332,167.91666666666666
24300.0,B9,0.01875,GFP10,RBS0.125,37.06666666666666,0.8019666640708843,GFP,12856.333333333334,79.91666666666667
24300.0,B10,0.01875,GFP25,RBS1,37.06666666666666,0.7899666397521893,GFP,44427.333333333336,283.9166666666667
24300.0,C2,0.01875,GFP50,RBS0.125,37.06666666666666,0.870166656250755,GFP,61182.333333333336,400.9166666666667
24300.0,C3,0.01875,GFP25,RBS0.5,37.06666666666666,0.6162666647384564,GFP,48394.333333333336,310.9166666666667
24300.0,C4,0.01875,GFP50,RBS2,37.06666666666666,0.5733666388938824,GFP,inf,560.9166666666666
24300.0,C5,0.01875,GFP25,RBS4,37.06666666666666,0.7167666523406903,GFP,59305.333333333336,385.9166666666667
24300.0,C6,0.01875,GFP75,RBS2,37.06666666666666,0.5510666935394207,GFP,inf,862.9166666666666
24300.0,C8,0.01875,GFP75,RBS4,37.06666666666666,0.5577666728446881,GFP,inf,912.9166666666666
24300.0,C9,0.01875,GFP25,RBS0.125,37.06666666666666,0.8243666856239239,GFP,45762.333333333336,292.9166666666667
24300.0,C10,0.01875,GFP10,RBS4,37.06666666666666,0.4966666667411725,GFP,3044.3333333333335,19.916666666666668
24300.0,C11,0.01875,GFP10,RBS0.5,37.06666666666666,0.8544666736076275,GFP,4590.333333333333,26.916666666666668
24300.0,D2,0.01875,GFP75,RBS0.5,37.06666666666666,0.7623666493842999,GFP,inf,815.9166666666666
24300.0,D4,0.01875,GFP50,RBS1,37.06666666666666,0.5591666667411724,GFP,inf,484.9166666666667
24300.0,D5,0.01875,GFP50,RBS4,37.06666666666666,0.49486666607360047,GFP,inf,761.9166666666666
24300.0,D6,0.01875,GFP50,RBS0.125,37.06666666666666,0.8832666842887799,GFP,61060.333333333336,400.9166666666667
24300.0,D7,0.01875,GFP10,RBS0.125,37.06666666666666,0.8654666511962811,GFP,12814.333333333334,79.91666666666667
24300.0,D8,0.01875,GFP25,RBS4,37.06666666666666,0.7059666483352581,GFP,59643.333333333336,391.9166666666667
24300.0,D9,0.01875,GFP75,RBS0.25,37.06666666666666,0.7303666441390911,GFP,inf,541.9166666666666
24300.0,D10,0.01875,GFP10,RBS1,37.06666666666666,0.8740666477630535,GFP,19305.333333333332,120.91666666666667
