,gfp_rbs_foldx,codon,charging_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
141,10.0,0.7,500.0,0.4826666666666667,388.0,9649.333333333334,0.6645714285714286,587.0,9.666666666666666,98.33333333333333,94882.66666666667,0.4713333333333333,96533.66666666667,0.9828971585042869
142,10.0,0.7,1000.0,0.7071111111111111,219.66666666666666,11308.333333333334,0.7984761904761905,352.6666666666667,10.0,99.0,110852.66666666667,0.5493333333333333,112541.0,0.9849980599662939
143,10.0,0.7,5000.0,0.9373333333333334,47.0,12426.333333333334,0.9521904761904761,83.66666666666667,10.0,99.33333333333333,123563.0,0.616,124755.33333333333,0.990442626367343
144,10.0,0.9,50.0,0.04044444444444444,719.6666666666666,1818.6666666666667,0.3607619047619048,1118.6666666666667,10.0,93.66666666666667,17675.0,0.118,17795.666666666668,0.9932193230561747
145,10.0,0.9,100.0,0.08088888888888889,689.3333333333334,3491.0,0.3872380952380952,1072.3333333333333,10.0,97.0,33822.333333333336,0.15933333333333335,34112.0,0.9915083646028768
146,10.0,0.9,250.0,0.24,570.0,7036.333333333333,0.5165714285714286,846.0,10.0,96.0,69105.66666666667,0.3486666666666667,69894.0,0.988721015633197
147,10.0,0.9,500.0,0.5017777777777778,373.6666666666667,9675.0,0.6739047619047619,570.6666666666666,10.0,98.33333333333333,95429.0,0.4986666666666667,96568.66666666667,0.9881983804270535
148,10.0,0.9,1000.0,0.7191111111111111,210.66666666666666,11233.666666666666,0.8112380952380953,330.3333333333333,10.0,98.33333333333333,111362.0,0.5733333333333334,112443.0,0.9903862401394484
149,10.0,0.9,5000.0,0.9328888888888889,50.333333333333336,12470.0,0.956,77.0,9.666666666666666,99.66666666666667,123876.33333333333,0.6033333333333334,124671.0,0.9936258900091708
150,30.0,0.1,50.0,0.04088888888888889,719.3333333333334,4038.0,0.45180952380952377,959.3333333333334,9.333333333333334,96.0,15114.333333333334,0.086,17786.666666666668,0.8497563718140929
151,30.0,0.1,100.0,0.07377777777777778,694.6666666666666,7764.0,0.4878095238095238,896.3333333333334,8.333333333333334,96.66666666666667,29079.666666666668,0.13933333333333334,34101.666666666664,0.8527344704559895
152,30.0,0.1,250.0,0.236,573.0,16796.666666666668,0.5727619047619048,747.6666666666666,9.333333333333334,97.0,60997.333333333336,0.3053333333333333,69845.0,0.8733242656358127
153,30.0,0.1,500.0,0.4524444444444444,410.6666666666667,24656.0,0.6906666666666668,541.3333333333334,9.666666666666666,98.0,87623.66666666667,0.44866666666666666,96559.0,0.9074624495558847
154,30.0,0.1,1000.0,0.6706666666666666,247.0,29959.333333333332,0.8253333333333333,305.6666666666667,9.666666666666666,98.66666666666667,104895.33333333333,0.5466666666666666,112472.0,0.9326350854731251
155,30.0,0.1,5000.0,0.9271111111111111,54.666666666666664,34461.666666666664,0.9605714285714285,69.0,9.333333333333334,99.33333333333333,118610.33333333333,0.5853333333333334,124654.33333333333,0.951513919826293
156,30.0,0.3,50.0,0.042222222222222223,718.3333333333334,4405.333333333333,0.4483809523809524,965.3333333333334,9.0,97.0,15519.333333333334,0.08533333333333333,17787.333333333332,0.8724935347250854
157,30.0,0.3,100.0,0.07111111111111111,696.6666666666666,8420.0,0.45809523809523806,948.3333333333334,9.0,96.33333333333333,29858.666666666668,0.14333333333333334,34103.0,0.8755436960580203
158,30.0,0.3,250.0,0.2248888888888889,581.3333333333334,17924.666666666668,0.5426666666666666,800.3333333333334,9.0,98.66666666666667,62374.333333333336,0.314,69853.66666666667,0.8929285506368074
159,30.0,0.3,500.0,0.4591111111111111,405.6666666666667,25776.0,0.6725714285714286,573.0,9.333333333333334,98.0,88865.66666666667,0.4273333333333333,96503.66666666667,0.9208527482548159
160,30.0,0.3,1000.0,0.6662222222222223,250.33333333333334,30844.666666666668,0.8116190476190476,329.6666666666667,9.666666666666666,98.33333333333333,105898.0,0.4953333333333333,112374.66666666667,0.9423654204387703
161,30.0,0.3,5000.0,0.9195555555555555,60.333333333333336,34927.666666666664,0.9558095238095239,77.33333333333333,10.0,99.0,119276.66666666667,0.5373333333333333,124819.66666666667,0.9555919339633978
162,30.0,0.5,50.0,0.03911111111111111,720.6666666666666,4728.0,0.396,1057.0,10.0,97.66666666666667,16055.666666666666,0.08533333333333333,17791.0,0.9024600453412774
163,30.0,0.5,100.0,0.08177777777777778,688.6666666666666,8965.666666666666,0.4198095238095238,1015.3333333333334,9.0,97.33333333333333,30856.666666666668,0.142,34106.0,0.9047283957856878
164,30.0,0.5,250.0,0.24488888888888888,566.3333333333334,18707.0,0.524,833.0,10.0,97.33333333333333,64051.333333333336,0.3226666666666667,69857.66666666667,0.9168833771525912
165,30.0,0.5,500.0,0.4955555555555556,378.3333333333333,26392.0,0.6765714285714286,566.0,9.333333333333334,99.0,90420.0,0.4593333333333333,96524.66666666667,0.9367553716839219
166,30.0,0.5,1000.0,0.6915555555555555,231.33333333333334,31404.0,0.8038095238095239,343.3333333333333,9.333333333333334,99.0,106978.0,0.5346666666666666,112522.33333333333,0.9507268186759962
167,30.0,0.5,5000.0,0.9222222222222222,58.333333333333336,35452.666666666664,0.9533333333333333,81.66666666666667,9.666666666666666,97.66666666666667,120024.0,0.5793333333333334,124781.66666666667,0.9618720698820606
168,30.0,0.7,50.0,0.03866666666666667,721.0,5019.666666666667,0.3620952380952381,1116.3333333333333,10.0,95.33333333333333,16687.0,0.092,17795.333333333332,0.9377177537182033
169,30.0,0.7,100.0,0.08577777777777777,685.6666666666666,9486.0,0.38495238095238093,1076.3333333333333,9.666666666666666,98.0,32002.666666666668,0.16333333333333333,34107.333333333336,0.9382928402494087
170,30.0,0.7,250.0,0.2591111111111111,555.6666666666666,19531.333333333332,0.5116190476190476,854.6666666666666,10.0,95.66666666666667,65826.33333333333,0.3373333333333333,69884.66666666667,0.941928129203354
171,30.0,0.7,500.0,0.5,375.0,27202.666666666668,0.6384761904761904,632.6666666666666,9.666666666666666,98.66666666666667,91848.33333333333,0.4593333333333333,96533.66666666667,0.9514642559935911
172,30.0,0.7,1000.0,0.7004444444444445,224.66666666666666,32076.333333333332,0.7908571428571428,366.0,10.0,98.66666666666667,107882.0,0.5433333333333333,112541.0,0.9586017540274211
173,30.0,0.7,5000.0,0.9364444444444445,47.666666666666664,35802.666666666664,0.9571428571428572,75.0,10.0,97.33333333333333,120939.0,0.5986666666666667,124755.33333333333,0.9694094574447052
174,30.0,0.9,50.0,0.04844444444444445,713.6666666666666,5244.0,0.328,1176.0,10.0,96.0,17404.333333333332,0.09933333333333333,17795.666666666668,0.9780096278120141
175,30.0,0.9,100.0,0.08977777777777778,682.6666666666666,9960.0,0.368,1106.0,9.666666666666666,96.33333333333333,33272.666666666664,0.176,34112.0,0.9753947779862413
176,30.0,0.9,250.0,0.25155555555555553,561.3333333333334,19948.0,0.47790476190476194,913.6666666666666,9.666666666666666,98.0,67680.0,0.32466666666666666,69894.0,0.9683234612413083
177,30.0,0.9,500.0,0.5022222222222222,373.3333333333333,27581.666666666668,0.6453333333333333,620.6666666666666,10.0,98.33333333333333,93405.0,0.472,96568.66666666667,0.9672392011211366
178,30.0,0.9,1000.0,0.7066666666666667,220.0,32367.333333333332,0.7885714285714286,370.0,9.666666666666666,99.66666666666667,109016.0,0.5286666666666666,112443.0,0.9695223357612301
179,30.0,0.9,5000.0,0.9364444444444445,47.666666666666664,36188.666666666664,0.9571428571428572,75.0,9.666666666666666,98.33333333333333,121683.0,0.5966666666666667,124671.0,0.9760329186418654
