,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
112,10,0.7,100000.0,525.6666666666666,224.33333333333334,577.3333333333334,1413.3333333333333,336.6666666666667,10.0,97.33333333333333,56073.666666666664,267.6666666666667,56203.333333333336,0.9976929007769408
113,10,0.7,300000.0,431.0,319.0,842.3333333333334,1275.6666666666667,474.3333333333333,10.0,98.66666666666667,78654.33333333333,125.66666666666667,78852.0,0.9974931940005749
114,10,0.9,1000.0,745.3333333333334,4.666666666666667,9.333333333333334,1744.0,6.0,10.0,100.0,1022.6666666666666,498.0,1054.5,0.9698119171803382
115,10,0.9,3000.0,736.0,14.0,36.0,1737.3333333333333,12.666666666666666,10.0,100.0,3030.0,489.6666666666667,3033.6666666666665,0.9987913416108121
116,10,0.9,10000.0,709.3333333333334,40.666666666666664,103.33333333333333,1690.0,60.0,10.0,100.0,9592.333333333334,467.6666666666667,9742.666666666666,0.9845695908033394
117,10,0.9,30000.0,658.3333333333334,91.66666666666667,254.33333333333334,1587.0,163.0,10.0,100.0,25410.0,420.3333333333333,25454.666666666668,0.9982452464512074
118,10,0.9,100000.0,519.0,231.0,580.0,1407.3333333333333,342.6666666666667,10.0,98.66666666666667,55956.0,279.3333333333333,56153.333333333336,0.9964858126558233
119,10,0.9,300000.0,433.3333333333333,316.6666666666667,820.6666666666666,1255.3333333333333,494.6666666666667,10.0,97.0,78752.0,137.33333333333334,78866.66666666667,0.9985460693153
120,20,0.1,1000.0,743.0,7.0,42.0,1743.3333333333333,6.666666666666667,20.0,100.0,1044.6666666666667,496.3333333333333,1048.6666666666667,0.996185632549269
121,20,0.1,3000.0,737.3333333333334,12.666666666666666,123.66666666666667,1727.0,23.0,20.0,100.0,3092.6666666666665,489.6666666666667,3092.6666666666665,1.0
122,20,0.1,10000.0,717.0,33.0,385.3333333333333,1697.6666666666667,52.333333333333336,20.0,100.0,9604.0,471.0,9728.333333333334,0.9872194620524242
123,20,0.1,30000.0,641.3333333333334,108.66666666666667,1032.3333333333333,1597.0,153.0,20.0,100.0,25330.0,414.3333333333333,25453.666666666668,0.9951414989327012
124,20,0.1,100000.0,505.3333333333333,244.66666666666666,2214.6666666666665,1405.0,345.0,20.0,97.33333333333333,55559.666666666664,266.0,56171.333333333336,0.9891106970340743
