,gfp_rbs_foldx,codon,charging_rate,ecol,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,TTT_charged_perc,ATA_charged_perc,free_ribosome_perc,cellularProtein_max,cellularProtein_norm
37,0.1,0.1,3000.0,0.6,683.3333333333334,66.66666666666667,50.333333333333336,1648.6666666666667,101.33333333333333,10.0,98.33333333333333,51388.0,251.66666666666666,0.9420952380952381,0.9111111111111112,0.5033333333333333,51437.333333333336,0.9990409041422572
38,0.1,0.1,3000.0,0.72,692.0,58.0,53.333333333333336,1603.0,147.0,10.0,98.33333333333333,54552.0,255.0,0.916,0.9226666666666666,0.51,54552.0,1.0
39,0.1,0.1,3000.0,0.73,704.0,46.0,49.666666666666664,1605.0,145.0,10.0,98.66666666666667,54840.666666666664,264.3333333333333,0.9171428571428571,0.9386666666666666,0.5286666666666666,54859.666666666664,0.9996536617672972
40,0.1,0.1,3000.0,0.8,713.0,37.0,57.0,1601.6666666666667,148.33333333333334,10.0,99.0,56623.666666666664,286.0,0.9152380952380953,0.9506666666666667,0.572,56629.333333333336,0.9998999340742135
41,0.1,0.1,3000.0,1.0,750.0,0.0,58.666666666666664,1544.6666666666667,205.33333333333334,10.0,99.66666666666667,61376.333333333336,302.6666666666667,0.8826666666666667,1.0,0.6053333333333334,61376.333333333336,1.0
42,0.1,0.1,10000.0,0.2,716.6666666666666,33.333333333333336,41.666666666666664,1741.6666666666667,8.333333333333334,10.0,99.66666666666667,44818.0,220.66666666666666,0.9952380952380953,0.9555555555555555,0.4413333333333333,44818.0,1.0
43,0.1,0.1,10000.0,0.4,723.6666666666666,26.333333333333332,50.0,1731.0,19.0,10.0,97.66666666666667,48570.666666666664,243.0,0.9891428571428571,0.9648888888888888,0.486,48570.666666666664,1.0
44,0.1,0.1,10000.0,0.6,727.6666666666666,22.333333333333332,53.0,1716.0,34.0,10.0,99.0,52948.0,261.6666666666667,0.9805714285714285,0.9702222222222222,0.5233333333333333,52948.0,1.0
45,0.1,0.1,10000.0,0.72,735.3333333333334,14.666666666666666,50.666666666666664,1708.6666666666667,41.333333333333336,10.0,98.66666666666667,55981.333333333336,280.6666666666667,0.9763809523809525,0.9804444444444445,0.5613333333333334,55981.333333333336,1.0
46,0.1,0.1,10000.0,0.73,731.3333333333334,18.666666666666668,49.666666666666664,1711.6666666666667,38.333333333333336,10.0,99.33333333333333,56095.666666666664,276.0,0.9780952380952381,0.9751111111111112,0.552,56151.333333333336,0.9990086314364751
47,0.1,0.1,10000.0,0.8,738.0,12.0,46.666666666666664,1702.3333333333333,47.666666666666664,10.0,99.33333333333333,57989.666666666664,277.3333333333333,0.9727619047619047,0.984,0.5546666666666666,58002.333333333336,0.9997816179808857
48,0.1,0.1,10000.0,1.0,750.0,0.0,56.666666666666664,1688.0,62.0,10.0,99.33333333333333,63588.0,311.0,0.9645714285714285,1.0,0.622,63588.0,1.0
49,0.1,0.3,10.0,0.2,8.666666666666666,741.3333333333334,2.0,1563.0,187.0,10.0,95.0,526.6666666666666,4.333333333333333,0.8931428571428571,0.011555555555555555,0.008666666666666666,526.6666666666666,1.0
50,0.1,0.3,10.0,0.4,9.0,741.0,3.0,1395.3333333333333,354.6666666666667,10.0,100.0,1000.0,0.0,0.7973333333333333,0.012,0.0,1000.0,1.0
51,0.1,0.3,10.0,0.6,7.333333333333333,742.6666666666666,3.0,646.0,1104.0,10.0,98.0,1519.3333333333333,5.0,0.36914285714285716,0.009777777777777778,0.01,1519.3333333333333,1.0
52,0.1,0.3,10.0,0.72,55.0,695.0,2.0,25.333333333333332,1724.6666666666667,10.0,96.33333333333333,2085.0,10.0,0.014476190476190476,0.07333333333333333,0.02,2091.3333333333335,0.9969716289448517
53,0.1,0.3,10.0,0.73,92.66666666666667,657.3333333333334,3.0,23.0,1727.0,10.0,98.33333333333333,2042.6666666666667,7.0,0.013142857142857144,0.12355555555555556,0.014,2043.6666666666667,0.9995106834121676
54,0.1,0.3,10.0,0.8,300.3333333333333,449.6666666666667,4.333333333333333,16.333333333333332,1733.6666666666667,10.0,100.0,2000.0,0.3333333333333333,0.009333333333333332,0.40044444444444444,0.0006666666666666666,2000.0,1.0
55,0.1,0.3,10.0,1.0,750.0,0.0,4.666666666666667,19.0,1731.0,10.0,100.0,1500.0,0.0,0.010857142857142857,1.0,0.0,1500.0,1.0
56,0.1,0.3,30.0,0.2,20.333333333333332,729.6666666666666,2.3333333333333335,1581.0,169.0,10.0,100.0,2499.6666666666665,0.0,0.9034285714285715,0.02711111111111111,0.0,2500.0,0.9998666666666666
57,0.1,0.3,30.0,0.4,21.333333333333332,728.6666666666666,3.0,1279.6666666666667,470.3333333333333,10.0,92.66666666666667,3479.6666666666665,20.333333333333332,0.7312380952380952,0.028444444444444442,0.04066666666666666,3479.6666666666665,1.0
58,0.1,0.3,30.0,0.6,24.333333333333332,725.6666666666666,4.666666666666667,610.3333333333334,1139.6666666666667,10.0,95.33333333333333,5164.0,26.666666666666668,0.3487619047619048,0.03244444444444444,0.05333333333333334,5164.0,1.0
59,0.1,0.3,30.0,0.72,112.33333333333333,637.6666666666666,6.0,59.0,1691.0,10.0,97.66666666666667,6734.0,39.0,0.03371428571428572,0.14977777777777776,0.078,6734.0,1.0
60,0.1,0.3,30.0,0.73,121.66666666666667,628.3333333333334,7.666666666666667,66.66666666666667,1683.3333333333333,10.0,95.66666666666667,6664.0,34.0,0.0380952380952381,0.16222222222222224,0.068,6666.0,0.9996999699969997
61,0.1,0.3,30.0,0.8,329.0,421.0,10.666666666666666,58.333333333333336,1691.6666666666667,10.0,98.0,6083.333333333333,23.333333333333332,0.03333333333333333,0.43866666666666665,0.04666666666666666,6083.333333333333,1.0
62,0.1,0.3,30.0,1.0,750.0,0.0,5.333333333333333,59.333333333333336,1690.6666666666667,10.0,95.66666666666667,4908.666666666667,44.0,0.0339047619047619,1.0,0.088,4908.666666666667,1.0
63,0.1,0.3,100.0,0.2,64.66666666666667,685.3333333333334,9.666666666666666,1570.3333333333333,179.66666666666666,10.0,96.0,8193.0,42.0,0.8973333333333333,0.08622222222222223,0.084,8193.0,1.0
64,0.1,0.3,100.0,0.4,80.0,670.0,13.333333333333334,1306.0,444.0,10.0,97.33333333333333,10930.666666666666,52.333333333333336,0.7462857142857143,0.10666666666666667,0.10466666666666667,10931.666666666666,0.9999085226406464
65,0.1,0.3,100.0,0.6,104.33333333333333,645.6666666666666,15.666666666666666,789.3333333333334,960.6666666666666,10.0,97.0,16160.333333333334,79.0,0.4510476190476191,0.1391111111111111,0.158,16160.333333333334,1.0
66,0.1,0.3,100.0,0.72,179.66666666666666,570.3333333333334,20.666666666666668,314.6666666666667,1435.3333333333333,10.0,96.0,19936.666666666668,97.66666666666667,0.1798095238095238,0.23955555555555555,0.19533333333333333,19936.666666666668,1.0
67,0.1,0.3,100.0,0.73,211.0,539.0,21.0,293.6666666666667,1456.3333333333333,10.0,97.33333333333333,19925.666666666668,99.33333333333333,0.16780952380952383,0.2813333333333333,0.19866666666666666,19925.666666666668,1.0
68,0.1,0.3,100.0,0.8,374.0,376.0,22.666666666666668,217.66666666666666,1532.3333333333333,10.0,97.33333333333333,18910.333333333332,94.66666666666667,0.12438095238095237,0.49866666666666665,0.18933333333333335,18910.333333333332,1.0
69,0.1,0.3,100.0,1.0,750.0,0.0,13.666666666666666,185.33333333333334,1564.6666666666667,10.0,97.0,15412.0,78.33333333333333,0.1059047619047619,1.0,0.15666666666666665,15412.333333333334,0.9999783722992408
70,0.1,0.3,300.0,0.2,227.0,523.0,21.333333333333332,1621.0,129.0,10.0,98.0,20002.333333333332,109.66666666666667,0.9262857142857143,0.30266666666666664,0.21933333333333335,20002.333333333332,1.0
71,0.1,0.3,300.0,0.4,234.0,516.0,26.0,1382.0,368.0,10.0,95.33333333333333,25602.666666666668,123.33333333333333,0.7897142857142857,0.312,0.24666666666666665,25602.666666666668,1.0
72,0.1,0.3,300.0,0.6,303.6666666666667,446.3333333333333,29.0,1086.3333333333333,663.6666666666666,10.0,96.66666666666667,33976.666666666664,182.33333333333334,0.6207619047619047,0.4048888888888889,0.3646666666666667,33976.666666666664,1.0
73,0.1,0.3,300.0,0.72,382.0,368.0,34.666666666666664,823.0,927.0,10.0,97.33333333333333,38424.0,189.33333333333334,0.4702857142857143,0.5093333333333333,0.3786666666666667,38442.333333333336,0.9995230951988693
74,0.1,0.3,300.0,0.73,401.6666666666667,348.3333333333333,33.333333333333336,792.3333333333334,957.6666666666666,10.0,99.33333333333333,38665.666666666664,198.0,0.4527619047619048,0.5355555555555556,0.396,38665.666666666664,1.0
75,0.1,0.3,300.0,0.8,484.6666666666667,265.3333333333333,33.666666666666664,736.3333333333334,1013.6666666666666,10.0,98.33333333333333,39154.666666666664,205.66666666666666,0.4207619047619048,0.6462222222222223,0.41133333333333333,39154.666666666664,1.0
76,0.1,0.3,300.0,1.0,750.0,0.0,37.333333333333336,554.0,1196.0,10.0,98.0,35598.0,174.66666666666666,0.31657142857142856,1.0,0.34933333333333333,35608.0,0.9997191642327566
77,0.1,0.3,1000.0,0.2,447.6666666666667,302.3333333333333,33.0,1680.3333333333333,69.66666666666667,10.0,98.33333333333333,35129.333333333336,165.66666666666666,0.9601904761904761,0.5968888888888889,0.3313333333333333,35129.333333333336,1.0
78,0.1,0.3,1000.0,0.4,502.3333333333333,247.66666666666666,39.333333333333336,1597.6666666666667,152.33333333333334,10.0,96.0,40795.666666666664,198.33333333333334,0.912952380952381,0.6697777777777778,0.39666666666666667,40815.0,0.9995263179386663
79,0.1,0.3,1000.0,0.6,564.3333333333334,185.66666666666666,46.333333333333336,1465.3333333333333,284.6666666666667,10.0,97.33333333333333,47132.666666666664,231.0,0.8373333333333333,0.7524444444444445,0.462,47153.333333333336,0.999561713558603
80,0.1,0.3,1000.0,0.72,608.3333333333334,141.66666666666666,49.0,1367.6666666666667,382.3333333333333,10.0,99.33333333333333,50713.333333333336,246.0,0.7815238095238096,0.8111111111111111,0.492,50713.333333333336,1.0
81,0.1,0.3,1000.0,0.73,616.6666666666666,133.33333333333334,51.0,1370.3333333333333,379.6666666666667,10.0,98.33333333333333,51026.0,241.66666666666666,0.783047619047619,0.8222222222222222,0.48333333333333334,51026.0,1.0
82,0.1,0.3,1000.0,0.8,640.6666666666666,109.33333333333333,49.333333333333336,1283.6666666666667,466.3333333333333,10.0,98.66666666666667,52698.333333333336,243.66666666666666,0.7335238095238096,0.8542222222222222,0.48733333333333334,52698.333333333336,1.0
83,0.1,0.3,1000.0,1.0,750.0,0.0,45.333333333333336,1195.6666666666667,554.3333333333334,10.0,98.66666666666667,54963.0,267.3333333333333,0.6832380952380953,1.0,0.5346666666666666,54963.0,1.0
84,0.1,0.3,3000.0,0.2,634.6666666666666,115.33333333333333,41.333333333333336,1721.3333333333333,28.666666666666668,10.0,97.0,42029.0,206.66666666666666,0.9836190476190476,0.8462222222222222,0.41333333333333333,42146.0,0.9972239358420728
85,0.1,0.3,3000.0,0.4,652.3333333333334,97.66666666666667,45.0,1688.0,62.0,10.0,97.33333333333333,46511.333333333336,230.0,0.9645714285714285,0.8697777777777779,0.46,46537.0,0.9994484675276304
86,0.1,0.3,3000.0,0.6,676.6666666666666,73.33333333333333,46.333333333333336,1641.0,109.0,10.0,98.0,51488.0,254.0,0.9377142857142857,0.9022222222222221,0.508,51488.0,1.0
87,0.1,0.3,3000.0,0.72,700.0,50.0,50.0,1618.6666666666667,131.33333333333334,10.0,98.66666666666667,54578.333333333336,269.3333333333333,0.924952380952381,0.9333333333333333,0.5386666666666666,54578.333333333336,1.0
88,0.1,0.3,3000.0,0.73,698.0,52.0,51.666666666666664,1609.3333333333333,140.66666666666666,10.0,98.66666666666667,54885.333333333336,279.3333333333333,0.9196190476190476,0.9306666666666666,0.5586666666666666,54885.333333333336,1.0
89,0.1,0.3,3000.0,0.8,711.3333333333334,38.666666666666664,52.333333333333336,1598.3333333333333,151.66666666666666,10.0,99.0,56699.0,271.6666666666667,0.9133333333333333,0.9484444444444445,0.5433333333333333,56699.0,1.0
90,0.1,0.3,3000.0,1.0,750.0,0.0,51.0,1556.3333333333333,193.66666666666666,10.0,99.33333333333333,61374.0,304.3333333333333,0.8893333333333333,1.0,0.6086666666666666,61374.0,1.0
91,0.1,0.3,10000.0,0.2,707.3333333333334,42.666666666666664,41.333333333333336,1738.6666666666667,11.333333333333334,10.0,98.0,44843.0,216.33333333333334,0.9935238095238096,0.9431111111111111,0.4326666666666667,44843.0,1.0
92,0.1,0.3,10000.0,0.4,720.3333333333334,29.666666666666668,41.333333333333336,1729.0,21.0,10.0,98.0,48612.333333333336,240.0,0.988,0.9604444444444445,0.48,48612.333333333336,1.0
93,0.1,0.3,10000.0,0.6,729.0,21.0,48.666666666666664,1719.6666666666667,30.333333333333332,10.0,98.0,52908.666666666664,270.0,0.9826666666666667,0.972,0.54,53011.333333333336,0.9980633072173245
94,0.1,0.3,10000.0,0.72,736.6666666666666,13.333333333333334,46.333333333333336,1713.6666666666667,36.333333333333336,10.0,99.0,55966.666666666664,276.6666666666667,0.9792380952380952,0.9822222222222222,0.5533333333333333,55966.666666666664,1.0
95,0.1,0.3,10000.0,0.73,734.6666666666666,15.333333333333334,49.666666666666664,1704.6666666666667,45.333333333333336,10.0,98.0,56190.333333333336,274.0,0.9740952380952381,0.9795555555555555,0.548,56190.333333333336,1.0
96,0.1,0.3,10000.0,0.8,737.3333333333334,12.666666666666666,57.0,1706.0,44.0,10.0,99.66666666666667,58093.0,284.3333333333333,0.9748571428571429,0.9831111111111112,0.5686666666666667,58093.0,1.0
97,0.1,0.3,10000.0,1.0,750.0,0.0,59.666666666666664,1691.3333333333333,58.666666666666664,10.0,99.0,63432.333333333336,302.0,0.9664761904761904,1.0,0.604,63494.666666666664,0.9990182902500998
98,0.1,0.5,10.0,0.2,7.666666666666667,742.3333333333334,2.6666666666666665,1571.0,179.0,10.0,97.66666666666667,523.6666666666666,2.6666666666666665,0.8977142857142857,0.010222222222222223,0.005333333333333333,523.6666666666666,1.0
99,0.1,0.5,10.0,0.4,6.666666666666667,743.3333333333334,3.3333333333333335,1380.6666666666667,369.3333333333333,10.0,100.0,1000.0,0.0,0.788952380952381,0.008888888888888889,0.0,1000.0,1.0
100,0.1,0.5,10.0,0.6,10.333333333333334,739.6666666666666,2.3333333333333335,640.0,1110.0,10.0,98.66666666666667,1518.6666666666667,2.6666666666666665,0.3657142857142857,0.01377777777777778,0.005333333333333333,1524.0,0.9965004374453194
101,0.1,0.5,10.0,0.72,66.0,684.0,4.333333333333333,26.0,1724.0,10.0,96.66666666666667,2088.3333333333335,9.333333333333334,0.014857142857142857,0.088,0.018666666666666668,2089.3333333333335,0.9995213784301212
102,0.1,0.5,10.0,0.73,128.0,622.0,2.3333333333333335,23.0,1727.0,10.0,96.33333333333333,2045.0,9.333333333333334,0.013142857142857144,0.17066666666666666,0.018666666666666668,2045.0,1.0
103,0.1,0.5,10.0,0.8,298.3333333333333,451.6666666666667,3.6666666666666665,15.333333333333334,1734.6666666666667,10.0,99.66666666666667,1999.6666666666667,0.3333333333333333,0.008761904761904762,0.39777777777777773,0.0006666666666666666,1999.6666666666667,1.0
104,0.1,0.5,10.0,1.0,750.0,0.0,3.6666666666666665,22.333333333333332,1727.6666666666667,10.0,100.0,1500.0,0.0,0.01276190476190476,1.0,0.0,1500.0,1.0
105,0.1,0.5,30.0,0.2,20.333333333333332,729.6666666666666,4.333333333333333,1591.3333333333333,158.66666666666666,10.0,100.0,2500.0,0.0,0.9093333333333333,0.02711111111111111,0.0,2500.0,1.0
106,0.1,0.5,30.0,0.4,24.0,726.0,6.0,1305.6666666666667,444.3333333333333,10.0,96.0,3479.3333333333335,21.0,0.7460952380952381,0.032,0.042,3479.3333333333335,1.0
107,0.1,0.5,30.0,0.6,22.0,728.0,7.666666666666667,629.3333333333334,1120.6666666666667,10.0,97.0,5167.333333333333,29.666666666666668,0.3596190476190476,0.029333333333333333,0.059333333333333335,5167.333333333333,1.0
108,0.1,0.5,30.0,0.72,77.0,673.0,8.666666666666666,77.66666666666667,1672.3333333333333,10.0,97.33333333333333,6729.333333333333,37.0,0.04438095238095238,0.10266666666666667,0.074,6729.333333333333,1.0
109,0.1,0.5,30.0,0.73,119.33333333333333,630.6666666666666,8.333333333333334,61.666666666666664,1688.3333333333333,10.0,97.0,6660.333333333333,30.0,0.035238095238095235,0.1591111111111111,0.06,6660.333333333333,1.0
110,0.1,0.5,30.0,0.8,334.3333333333333,415.6666666666667,6.666666666666667,54.0,1696.0,10.0,97.66666666666667,6085.666666666667,25.333333333333332,0.030857142857142857,0.4457777777777778,0.050666666666666665,6085.666666666667,1.0
111,0.1,0.5,30.0,1.0,750.0,0.0,7.0,54.666666666666664,1695.3333333333333,10.0,97.0,4904.666666666667,48.666666666666664,0.03123809523809524,1.0,0.09733333333333333,4906.333333333333,0.9996603030097154
112,0.1,0.5,100.0,0.2,73.66666666666667,676.3333333333334,8.666666666666666,1579.3333333333333,170.66666666666666,10.0,96.33333333333333,8194.0,44.333333333333336,0.9024761904761904,0.09822222222222222,0.08866666666666667,8194.0,1.0
113,0.1,0.5,100.0,0.4,72.33333333333333,677.6666666666666,11.666666666666666,1286.0,464.0,10.0,95.33333333333333,10934.0,54.666666666666664,0.7348571428571429,0.09644444444444444,0.10933333333333332,10937.333333333334,0.9996952334511764
114,0.1,0.5,100.0,0.6,98.0,652.0,17.666666666666668,752.0,998.0,10.0,95.66666666666667,16160.0,76.66666666666667,0.4297142857142857,0.13066666666666665,0.15333333333333335,16160.0,1.0
115,0.1,0.5,100.0,0.72,177.33333333333334,572.6666666666666,17.666666666666668,313.0,1437.0,10.0,96.33333333333333,19931.0,98.66666666666667,0.17885714285714285,0.23644444444444446,0.19733333333333333,19931.0,1.0
116,0.1,0.5,100.0,0.73,193.66666666666666,556.3333333333334,25.666666666666668,287.6666666666667,1462.3333333333333,10.0,97.66666666666667,19921.666666666668,99.33333333333333,0.1643809523809524,0.2582222222222222,0.19866666666666666,19921.666666666668,1.0
117,0.1,0.5,100.0,0.8,380.0,370.0,22.333333333333332,209.66666666666666,1540.3333333333333,10.0,96.66666666666667,18910.333333333332,96.66666666666667,0.11980952380952381,0.5066666666666667,0.19333333333333333,18910.333333333332,1.0
118,0.1,0.5,100.0,1.0,750.0,0.0,19.0,180.66666666666666,1569.3333333333333,10.0,98.66666666666667,15411.0,78.66666666666667,0.10323809523809523,1.0,0.15733333333333335,15411.0,1.0
119,0.1,0.5,300.0,0.2,219.0,531.0,19.0,1608.0,142.0,10.0,96.66666666666667,20001.0,105.33333333333333,0.9188571428571428,0.292,0.21066666666666667,20001.0,1.0
