,species,protein,codon_comp,tRNA_prop,tRNA_charging_rate
49704,__proteinX_rbs,94.2,34,55,10000.0
49705,__ribosome,20.2,34,55,10000.0
49706,proteinX,19057.0,34,55,10000.0
49707,ATA_charged,44.2,35,55,10000.0
49708,ATA_uncharged,0.8,35,55,10000.0
49709,TTT_charged,54.8,35,55,10000.0
49710,TTT_uncharged,0.2,35,55,10000.0
49711,__proteinX_rbs,93.4,35,55,10000.0
49712,__ribosome,20.0,35,55,10000.0
49713,proteinX,19078.8,35,55,10000.0
49714,ATA_charged,44.4,36,55,10000.0
49715,ATA_uncharged,0.6,36,55,10000.0
49716,TTT_charged,54.4,36,55,10000.0
49717,TTT_uncharged,0.6,36,55,10000.0
49718,__proteinX_rbs,95.4,36,55,10000.0
49719,__ribosome,22.2,36,55,10000.0
49720,proteinX,19110.4,36,55,10000.0
49721,ATA_charged,45.0,37,55,10000.0
49722,ATA_uncharged,0.0,37,55,10000.0
49723,TTT_charged,54.2,37,55,10000.0
49724,TTT_uncharged,0.8,37,55,10000.0
49725,__proteinX_rbs,95.8,37,55,10000.0
49726,__ribosome,18.2,37,55,10000.0
49727,proteinX,19156.0,37,55,10000.0
49728,ATA_charged,44.6,38,55,10000.0
49729,ATA_uncharged,0.4,38,55,10000.0
49730,TTT_charged,54.6,38,55,10000.0
49731,TTT_uncharged,0.4,38,55,10000.0
49732,__proteinX_rbs,95.6,38,55,10000.0
49733,__ribosome,20.0,38,55,10000.0
49734,proteinX,19205.8,38,55,10000.0
49735,ATA_charged,44.2,39,55,10000.0
49736,ATA_uncharged,0.8,39,55,10000.0
49737,TTT_charged,54.8,39,55,10000.0
49738,TTT_uncharged,0.2,39,55,10000.0
49739,__proteinX_rbs,96.0,39,55,10000.0
49740,__ribosome,18.8,39,55,10000.0
49741,proteinX,19210.4,39,55,10000.0
49742,ATA_charged,44.4,40,55,10000.0
49743,ATA_uncharged,0.6,40,55,10000.0
49744,TTT_charged,54.8,40,55,10000.0
49745,TTT_uncharged,0.2,40,55,10000.0
49746,__proteinX_rbs,94.0,40,55,10000.0
49747,__ribosome,19.2,40,55,10000.0
49748,proteinX,19257.0,40,55,10000.0
49749,ATA_charged,44.8,41,55,10000.0
49750,ATA_uncharged,0.2,41,55,10000.0
49751,TTT_charged,54.4,41,55,10000.0
49752,TTT_uncharged,0.6,41,55,10000.0
49753,__proteinX_rbs,96.6,41,55,10000.0
49754,__ribosome,19.2,41,55,10000.0
49755,proteinX,19277.4,41,55,10000.0
49756,ATA_charged,44.6,44,55,10000.0
49757,ATA_uncharged,0.4,44,55,10000.0
49758,TTT_charged,54.6,44,55,10000.0
49759,TTT_uncharged,0.4,44,55,10000.0
49760,__proteinX_rbs,95.4,44,55,10000.0
49761,__ribosome,19.2,44,55,10000.0
49762,proteinX,19364.0,44,55,10000.0
49763,ATA_charged,44.4,45,55,10000.0
49764,ATA_uncharged,0.6,45,55,10000.0
49765,TTT_charged,55.0,45,55,10000.0
49766,TTT_uncharged,0.0,45,55,10000.0
49767,__proteinX_rbs,96.4,45,55,10000.0
49768,__ribosome,20.0,45,55,10000.0
49769,proteinX,19399.2,45,55,10000.0
49770,ATA_charged,44.6,46,55,10000.0
49771,ATA_uncharged,0.4,46,55,10000.0
49772,TTT_charged,54.8,46,55,10000.0
49773,TTT_uncharged,0.2,46,55,10000.0
49774,__proteinX_rbs,95.6,46,55,10000.0
49775,__ribosome,21.4,46,55,10000.0
49776,proteinX,19421.4,46,55,10000.0
49777,ATA_charged,44.8,47,55,10000.0
49778,ATA_uncharged,0.2,47,55,10000.0
49779,TTT_charged,54.8,47,55,10000.0
49780,TTT_uncharged,0.2,47,55,10000.0
49781,__proteinX_rbs,95.8,47,55,10000.0
49782,__ribosome,19.6,47,55,10000.0
49783,proteinX,19478.4,47,55,10000.0
49784,ATA_charged,44.4,48,55,10000.0
49785,ATA_uncharged,0.6,48,55,10000.0
49786,TTT_charged,55.0,48,55,10000.0
49787,TTT_uncharged,0.0,48,55,10000.0
49788,__proteinX_rbs,95.0,48,55,10000.0
49789,__ribosome,21.4,48,55,10000.0
49790,proteinX,19511.6,48,55,10000.0
49791,ATA_charged,44.6,49,55,10000.0
49792,ATA_uncharged,0.4,49,55,10000.0
49793,TTT_charged,54.0,49,55,10000.0
49794,TTT_uncharged,1.0,49,55,10000.0
49795,__proteinX_rbs,95.4,49,55,10000.0
49796,__ribosome,18.6,49,55,10000.0
49797,proteinX,19519.8,49,55,10000.0
49798,ATA_charged,44.25,50,55,10000.0
49799,ATA_uncharged,0.75,50,55,10000.0
49800,TTT_charged,54.75,50,55,10000.0
49801,TTT_uncharged,0.25,50,55,10000.0
49802,__proteinX_rbs,94.25,50,55,10000.0
49803,__ribosome,19.25,50,55,10000.0
49804,proteinX,19567.75,50,55,10000.0
49805,ATA_charged,44.4,51,55,10000.0
49806,ATA_uncharged,0.6,51,55,10000.0
49807,TTT_charged,54.8,51,55,10000.0
49808,TTT_uncharged,0.2,51,55,10000.0
49809,__proteinX_rbs,95.0,51,55,10000.0
49810,__ribosome,20.8,51,55,10000.0
49811,proteinX,19618.4,51,55,10000.0
49812,ATA_charged,44.2,52,55,10000.0
49813,ATA_uncharged,0.8,52,55,10000.0
49814,TTT_charged,54.4,52,55,10000.0
49815,TTT_uncharged,0.6,52,55,10000.0
49816,__proteinX_rbs,95.4,52,55,10000.0
49817,__ribosome,19.2,52,55,10000.0
49818,proteinX,19608.4,52,55,10000.0
49819,ATA_charged,44.8,53,55,10000.0
49820,ATA_uncharged,0.2,53,55,10000.0
49821,TTT_charged,54.2,53,55,10000.0
49822,TTT_uncharged,0.8,53,55,10000.0
49823,__proteinX_rbs,94.0,53,55,10000.0
49824,__ribosome,21.2,53,55,10000.0
49825,proteinX,19680.8,53,55,10000.0
49826,ATA_charged,44.2,54,55,10000.0
49827,ATA_uncharged,0.8,54,55,10000.0
49828,TTT_charged,54.6,54,55,10000.0
49829,TTT_uncharged,0.4,54,55,10000.0
49830,__proteinX_rbs,96.0,54,55,10000.0
49831,__ribosome,22.0,54,55,10000.0
49832,proteinX,19693.2,54,55,10000.0
49833,ATA_charged,44.4,55,55,10000.0
49834,ATA_uncharged,0.6,55,55,10000.0
49835,TTT_charged,54.8,55,55,10000.0
49836,TTT_uncharged,0.2,55,55,10000.0
49837,__proteinX_rbs,96.2,55,55,10000.0
49838,__ribosome,20.2,55,55,10000.0
49839,proteinX,19720.8,55,55,10000.0
49840,ATA_charged,44.2,56,55,10000.0
49841,ATA_uncharged,0.8,56,55,10000.0
49842,TTT_charged,54.8,56,55,10000.0
49843,TTT_uncharged,0.2,56,55,10000.0
49844,__proteinX_rbs,96.6,56,55,10000.0
49845,__ribosome,21.4,56,55,10000.0
49846,proteinX,19753.6,56,55,10000.0
49847,ATA_charged,44.6,59,55,10000.0
49848,ATA_uncharged,0.4,59,55,10000.0
49849,TTT_charged,54.6,59,55,10000.0
49850,TTT_uncharged,0.4,59,55,10000.0
49851,__proteinX_rbs,95.8,59,55,10000.0
49852,__ribosome,15.4,59,55,10000.0
49853,proteinX,19851.2,59,55,10000.0
49854,ATA_charged,44.6,60,55,10000.0
49855,ATA_uncharged,0.4,60,55,10000.0
49856,TTT_charged,54.4,60,55,10000.0
49857,TTT_uncharged,0.6,60,55,10000.0
49858,__proteinX_rbs,94.4,60,55,10000.0
49859,__ribosome,18.8,60,55,10000.0
49860,proteinX,19888.4,60,55,10000.0
49861,ATA_charged,44.6,61,55,10000.0
49862,ATA_uncharged,0.4,61,55,10000.0
49863,TTT_charged,54.6,61,55,10000.0
49864,TTT_uncharged,0.4,61,55,10000.0
49865,__proteinX_rbs,95.4,61,55,10000.0
49866,__ribosome,18.0,61,55,10000.0
49867,proteinX,19905.4,61,55,10000.0
49868,ATA_charged,44.8,62,55,10000.0
49869,ATA_uncharged,0.2,62,55,10000.0
49870,TTT_charged,54.2,62,55,10000.0
49871,TTT_uncharged,0.8,62,55,10000.0
49872,__proteinX_rbs,94.4,62,55,10000.0
49873,__ribosome,19.8,62,55,10000.0
49874,proteinX,19912.0,62,55,10000.0
49875,ATA_charged,44.8,63,55,10000.0
49876,ATA_uncharged,0.2,63,55,10000.0
49877,TTT_charged,54.2,63,55,10000.0
49878,TTT_uncharged,0.8,63,55,10000.0
49879,__proteinX_rbs,94.8,63,55,10000.0
49880,__ribosome,16.6,63,55,10000.0
49881,proteinX,19979.2,63,55,10000.0
49882,ATA_charged,44.8,64,55,10000.0
49883,ATA_uncharged,0.2,64,55,10000.0
49884,TTT_charged,54.2,64,55,10000.0
49885,TTT_uncharged,0.8,64,55,10000.0
49886,__proteinX_rbs,94.0,64,55,10000.0
49887,__ribosome,18.8,64,55,10000.0
49888,proteinX,20014.8,64,55,10000.0
49889,ATA_charged,44.6,65,55,10000.0
49890,ATA_uncharged,0.4,65,55,10000.0
49891,TTT_charged,54.4,65,55,10000.0
49892,TTT_uncharged,0.6,65,55,10000.0
49893,__proteinX_rbs,94.8,65,55,10000.0
49894,__ribosome,20.4,65,55,10000.0
49895,proteinX,20049.0,65,55,10000.0
49896,ATA_charged,44.4,66,55,10000.0
49897,ATA_uncharged,0.6,66,55,10000.0
49898,TTT_charged,54.6,66,55,10000.0
49899,TTT_uncharged,0.4,66,55,10000.0
49900,__proteinX_rbs,96.8,66,55,10000.0
49901,__ribosome,20.0,66,55,10000.0
49902,proteinX,20078.8,66,55,10000.0
49903,ATA_charged,44.8,67,55,10000.0
49904,ATA_uncharged,0.2,67,55,10000.0
49905,TTT_charged,54.4,67,55,10000.0
49906,TTT_uncharged,0.6,67,55,10000.0
49907,__proteinX_rbs,96.2,67,55,10000.0
49908,__ribosome,23.8,67,55,10000.0
49909,proteinX,20126.0,67,55,10000.0
49910,ATA_charged,44.4,68,55,10000.0
49911,ATA_uncharged,0.6,68,55,10000.0
49912,TTT_charged,54.4,68,55,10000.0
49913,TTT_uncharged,0.6,68,55,10000.0
49914,__proteinX_rbs,94.0,68,55,10000.0
49915,__ribosome,17.2,68,55,10000.0
49916,proteinX,20141.2,68,55,10000.0
49917,ATA_charged,44.4,69,55,10000.0
49918,ATA_uncharged,0.6,69,55,10000.0
49919,TTT_charged,54.6,69,55,10000.0
49920,TTT_uncharged,0.4,69,55,10000.0
49921,__proteinX_rbs,96.0,69,55,10000.0
49922,__ribosome,21.6,69,55,10000.0
49923,proteinX,20172.8,69,55,10000.0
49924,ATA_charged,45.0,70,55,10000.0
49925,ATA_uncharged,0.0,70,55,10000.0
49926,TTT_charged,54.2,70,55,10000.0
49927,TTT_uncharged,0.8,70,55,10000.0
49928,__proteinX_rbs,94.6,70,55,10000.0
49929,__ribosome,21.6,70,55,10000.0
49930,proteinX,20197.8,70,55,10000.0
49931,ATA_charged,45.0,72,55,10000.0
49932,ATA_uncharged,0.0,72,55,10000.0
49933,TTT_charged,54.0,72,55,10000.0
49934,TTT_uncharged,1.0,72,55,10000.0
49935,__proteinX_rbs,96.4,72,55,10000.0
49936,__ribosome,20.0,72,55,10000.0
49937,proteinX,20264.2,72,55,10000.0
49938,ATA_charged,44.4,73,55,10000.0
49939,ATA_uncharged,0.6,73,55,10000.0
49940,TTT_charged,54.8,73,55,10000.0
49941,TTT_uncharged,0.2,73,55,10000.0
49942,__proteinX_rbs,95.0,73,55,10000.0
49943,__ribosome,19.8,73,55,10000.0
49944,proteinX,20268.6,73,55,10000.0
49945,ATA_charged,44.8,74,55,10000.0
49946,ATA_uncharged,0.2,74,55,10000.0
49947,TTT_charged,54.0,74,55,10000.0
49948,TTT_uncharged,1.0,74,55,10000.0
49949,__proteinX_rbs,95.2,74,55,10000.0
49950,__ribosome,20.4,74,55,10000.0
49951,proteinX,20346.8,74,55,10000.0
49952,ATA_charged,44.8,75,55,10000.0
49953,ATA_uncharged,0.2,75,55,10000.0
49954,TTT_charged,54.2,75,55,10000.0
49955,TTT_uncharged,0.8,75,55,10000.0
49956,__proteinX_rbs,94.6,75,55,10000.0
49957,__ribosome,18.4,75,55,10000.0
49958,proteinX,20382.6,75,55,10000.0
49959,ATA_charged,44.8,76,55,10000.0
49960,ATA_uncharged,0.2,76,55,10000.0
49961,TTT_charged,54.0,76,55,10000.0
49962,TTT_uncharged,1.0,76,55,10000.0
49963,__proteinX_rbs,95.6,76,55,10000.0
49964,__ribosome,18.2,76,55,10000.0
49965,proteinX,20392.6,76,55,10000.0
49966,ATA_charged,44.2,77,55,10000.0
49967,ATA_uncharged,0.8,77,55,10000.0
49968,TTT_charged,54.2,77,55,10000.0
49969,TTT_uncharged,0.8,77,55,10000.0
49970,__proteinX_rbs,93.2,77,55,10000.0
49971,__ribosome,21.6,77,55,10000.0
49972,proteinX,20441.8,77,55,10000.0
49973,ATA_charged,45.0,78,55,10000.0
49974,ATA_uncharged,0.0,78,55,10000.0
49975,TTT_charged,53.8,78,55,10000.0
49976,TTT_uncharged,1.2,78,55,10000.0
49977,__proteinX_rbs,96.4,78,55,10000.0
49978,__ribosome,22.4,78,55,10000.0
49979,proteinX,20477.4,78,55,10000.0
49980,ATA_charged,45.0,79,55,10000.0
49981,ATA_uncharged,0.0,79,55,10000.0
49982,TTT_charged,54.0,79,55,10000.0
49983,TTT_uncharged,1.0,79,55,10000.0
49984,__proteinX_rbs,94.8,79,55,10000.0
49985,__ribosome,19.6,79,55,10000.0
49986,proteinX,20519.4,79,55,10000.0
49987,ATA_charged,44.6,80,55,10000.0
49988,ATA_uncharged,0.4,80,55,10000.0
49989,TTT_charged,54.4,80,55,10000.0
49990,TTT_uncharged,0.6,80,55,10000.0
49991,__proteinX_rbs,95.4,80,55,10000.0
49992,__ribosome,22.0,80,55,10000.0
49993,proteinX,20553.0,80,55,10000.0
49994,ATA_charged,45.0,81,55,10000.0
49995,ATA_uncharged,0.0,81,55,10000.0
49996,TTT_charged,54.2,81,55,10000.0
49997,TTT_uncharged,0.8,81,55,10000.0
49998,__proteinX_rbs,96.2,81,55,10000.0
49999,__ribosome,22.2,81,55,10000.0
50000,proteinX,20568.2,81,55,10000.0
50001,ATA_charged,44.8,82,55,10000.0
50002,ATA_uncharged,0.2,82,55,10000.0
50003,TTT_charged,53.8,82,55,10000.0
50004,TTT_uncharged,1.2,82,55,10000.0
50005,__proteinX_rbs,94.8,82,55,10000.0
50006,__ribosome,20.2,82,55,10000.0
50007,proteinX,20593.8,82,55,10000.0
50008,ATA_charged,45.0,83,55,10000.0
50009,ATA_uncharged,0.0,83,55,10000.0
50010,TTT_charged,54.2,83,55,10000.0
50011,TTT_uncharged,0.8,83,55,10000.0
50012,__proteinX_rbs,94.8,83,55,10000.0
50013,__ribosome,16.8,83,55,10000.0
50014,proteinX,20673.4,83,55,10000.0
50015,ATA_charged,45.0,84,55,10000.0
50016,ATA_uncharged,0.0,84,55,10000.0
50017,TTT_charged,54.4,84,55,10000.0
50018,TTT_uncharged,0.6,84,55,10000.0
50019,__proteinX_rbs,94.0,84,55,10000.0
50020,__ribosome,22.2,84,55,10000.0
50021,proteinX,20666.6,84,55,10000.0
50022,ATA_charged,45.0,85,55,10000.0
50023,ATA_uncharged,0.0,85,55,10000.0
50024,TTT_charged,54.4,85,55,10000.0
50025,TTT_uncharged,0.6,85,55,10000.0
50026,__proteinX_rbs,96.0,85,55,10000.0
50027,__ribosome,20.8,85,55,10000.0
50028,proteinX,20714.6,85,55,10000.0
50029,ATA_charged,44.8,86,55,10000.0
50030,ATA_uncharged,0.2,86,55,10000.0
50031,TTT_charged,54.2,86,55,10000.0
50032,TTT_uncharged,0.8,86,55,10000.0
50033,__proteinX_rbs,95.2,86,55,10000.0
50034,__ribosome,22.6,86,55,10000.0
50035,proteinX,20735.2,86,55,10000.0
50036,ATA_charged,45.0,87,55,10000.0
50037,ATA_uncharged,0.0,87,55,10000.0
50038,TTT_charged,53.8,87,55,10000.0
50039,TTT_uncharged,1.2,87,55,10000.0
50040,__proteinX_rbs,95.0,87,55,10000.0
50041,__ribosome,20.0,87,55,10000.0
50042,proteinX,20767.4,87,55,10000.0
50043,ATA_charged,44.8,88,55,10000.0
50044,ATA_uncharged,0.2,88,55,10000.0
50045,TTT_charged,54.6,88,55,10000.0
50046,TTT_uncharged,0.4,88,55,10000.0
50047,__proteinX_rbs,95.0,88,55,10000.0
50048,__ribosome,23.4,88,55,10000.0
50049,proteinX,20826.2,88,55,10000.0
50050,ATA_charged,45.0,89,55,10000.0
50051,ATA_uncharged,0.0,89,55,10000.0
50052,TTT_charged,53.6,89,55,10000.0
50053,TTT_uncharged,1.4,89,55,10000.0
50054,__proteinX_rbs,95.8,89,55,10000.0
50055,__ribosome,20.4,89,55,10000.0
50056,proteinX,20826.0,89,55,10000.0
50057,ATA_charged,44.8,90,55,10000.0
50058,ATA_uncharged,0.2,90,55,10000.0
50059,TTT_charged,54.2,90,55,10000.0
50060,TTT_uncharged,0.8,90,55,10000.0
50061,__proteinX_rbs,95.6,90,55,10000.0
50062,__ribosome,19.2,90,55,10000.0
50063,proteinX,20896.8,90,55,10000.0
50064,ATA_charged,45.0,91,55,10000.0
50065,ATA_uncharged,0.0,91,55,10000.0
50066,TTT_charged,54.0,91,55,10000.0
50067,TTT_uncharged,1.0,91,55,10000.0
50068,__proteinX_rbs,95.2,91,55,10000.0
50069,__ribosome,23.8,91,55,10000.0
50070,proteinX,20934.4,91,55,10000.0
50071,ATA_charged,44.8,92,55,10000.0
50072,ATA_uncharged,0.2,92,55,10000.0
50073,TTT_charged,54.0,92,55,10000.0
50074,TTT_uncharged,1.0,92,55,10000.0
50075,__proteinX_rbs,95.6,92,55,10000.0
50076,__ribosome,22.2,92,55,10000.0
50077,proteinX,20947.4,92,55,10000.0
50078,ATA_charged,44.8,93,55,10000.0
50079,ATA_uncharged,0.2,93,55,10000.0
50080,TTT_charged,54.2,93,55,10000.0
50081,TTT_uncharged,0.8,93,55,10000.0
50082,__proteinX_rbs,95.0,93,55,10000.0
50083,__ribosome,19.0,93,55,10000.0
50084,proteinX,20963.4,93,55,10000.0
50085,ATA_charged,45.0,94,55,10000.0
50086,ATA_uncharged,0.0,94,55,10000.0
50087,TTT_charged,54.2,94,55,10000.0
50088,TTT_uncharged,0.8,94,55,10000.0
50089,__proteinX_rbs,95.4,94,55,10000.0
50090,__ribosome,20.8,94,55,10000.0
50091,proteinX,21014.8,94,55,10000.0
50092,ATA_charged,45.0,95,55,10000.0
50093,ATA_uncharged,0.0,95,55,10000.0
50094,TTT_charged,54.2,95,55,10000.0
50095,TTT_uncharged,0.8,95,55,10000.0
50096,__proteinX_rbs,95.4,95,55,10000.0
50097,__ribosome,19.8,95,55,10000.0
50098,proteinX,21059.2,95,55,10000.0
50099,ATA_charged,45.0,96,55,10000.0
50100,ATA_uncharged,0.0,96,55,10000.0
50101,TTT_charged,54.0,96,55,10000.0
50102,TTT_uncharged,1.0,96,55,10000.0
50103,__proteinX_rbs,95.2,96,55,10000.0
50104,__ribosome,20.0,96,55,10000.0
50105,proteinX,21072.6,96,55,10000.0
50106,ATA_charged,45.0,97,55,10000.0
50107,ATA_uncharged,0.0,97,55,10000.0
50108,TTT_charged,53.6,97,55,10000.0
50109,TTT_uncharged,1.4,97,55,10000.0
50110,__proteinX_rbs,94.8,97,55,10000.0
50111,__ribosome,22.6,97,55,10000.0
50112,proteinX,21105.2,97,55,10000.0
50113,ATA_charged,45.0,98,55,10000.0
50114,ATA_uncharged,0.0,98,55,10000.0
50115,TTT_charged,53.8,98,55,10000.0
50116,TTT_uncharged,1.2,98,55,10000.0
50117,__proteinX_rbs,95.6,98,55,10000.0
50118,__ribosome,17.6,98,55,10000.0
50119,proteinX,21149.2,98,55,10000.0
50120,ATA_charged,45.0,99,55,10000.0
50121,ATA_uncharged,0.0,99,55,10000.0
50122,TTT_charged,54.0,99,55,10000.0
50123,TTT_uncharged,1.0,99,55,10000.0
50124,__proteinX_rbs,95.6,99,55,10000.0
50125,__ribosome,25.8,99,55,10000.0
50126,proteinX,21196.2,99,55,10000.0
50127,ATA_charged,39.2,1,60,10000.0
50128,ATA_uncharged,0.8,1,60,10000.0
50129,TTT_charged,60.0,1,60,10000.0
50130,TTT_uncharged,0.0,1,60,10000.0
50131,__proteinX_rbs,95.6,1,60,10000.0
50132,__ribosome,13.6,1,60,10000.0
50133,proteinX,16407.2,1,60,10000.0
50134,ATA_charged,39.0,2,60,10000.0
50135,ATA_uncharged,1.0,2,60,10000.0
50136,TTT_charged,60.0,2,60,10000.0
50137,TTT_uncharged,0.0,2,60,10000.0
50138,__proteinX_rbs,94.25,2,60,10000.0
50139,__ribosome,16.0,2,60,10000.0
50140,proteinX,16469.0,2,60,10000.0
50141,ATA_charged,39.0,3,60,10000.0
50142,ATA_uncharged,1.0,3,60,10000.0
50143,TTT_charged,60.0,3,60,10000.0
50144,TTT_uncharged,0.0,3,60,10000.0
50145,__proteinX_rbs,95.4,3,60,10000.0
50146,__ribosome,15.6,3,60,10000.0
50147,proteinX,16501.4,3,60,10000.0
50148,ATA_charged,38.8,4,60,10000.0
50149,ATA_uncharged,1.2,4,60,10000.0
50150,TTT_charged,60.0,4,60,10000.0
50151,TTT_uncharged,0.0,4,60,10000.0
50152,__proteinX_rbs,96.0,4,60,10000.0
50153,__ribosome,14.8,4,60,10000.0
50154,proteinX,16550.4,4,60,10000.0
50155,ATA_charged,39.0,5,60,10000.0
50156,ATA_uncharged,1.0,5,60,10000.0
50157,TTT_charged,59.8,5,60,10000.0
50158,TTT_uncharged,0.2,5,60,10000.0
50159,__proteinX_rbs,95.8,5,60,10000.0
50160,__ribosome,20.4,5,60,10000.0
50161,proteinX,16601.8,5,60,10000.0
50162,ATA_charged,39.6,6,60,10000.0
50163,ATA_uncharged,0.4,6,60,10000.0
50164,TTT_charged,59.8,6,60,10000.0
50165,TTT_uncharged,0.2,6,60,10000.0
50166,__proteinX_rbs,95.8,6,60,10000.0
50167,__ribosome,15.6,6,60,10000.0
50168,proteinX,16650.6,6,60,10000.0
50169,ATA_charged,39.2,7,60,10000.0
50170,ATA_uncharged,0.8,7,60,10000.0
50171,TTT_charged,60.0,7,60,10000.0
50172,TTT_uncharged,0.0,7,60,10000.0
50173,__proteinX_rbs,95.2,7,60,10000.0
50174,__ribosome,15.8,7,60,10000.0
50175,proteinX,16683.4,7,60,10000.0
50176,ATA_charged,38.8,8,60,10000.0
50177,ATA_uncharged,1.2,8,60,10000.0
50178,TTT_charged,60.0,8,60,10000.0
50179,TTT_uncharged,0.0,8,60,10000.0
50180,__proteinX_rbs,94.4,8,60,10000.0
50181,__ribosome,14.4,8,60,10000.0
50182,proteinX,16750.4,8,60,10000.0
50183,ATA_charged,39.2,9,60,10000.0
50184,ATA_uncharged,0.8,9,60,10000.0
50185,TTT_charged,59.8,9,60,10000.0
50186,TTT_uncharged,0.2,9,60,10000.0
50187,__proteinX_rbs,95.4,9,60,10000.0
50188,__ribosome,15.6,9,60,10000.0
50189,proteinX,16798.8,9,60,10000.0
50190,ATA_charged,39.2,10,60,10000.0
50191,ATA_uncharged,0.8,10,60,10000.0
50192,TTT_charged,60.0,10,60,10000.0
50193,TTT_uncharged,0.0,10,60,10000.0
50194,__proteinX_rbs,93.8,10,60,10000.0
50195,__ribosome,18.4,10,60,10000.0
50196,proteinX,16835.8,10,60,10000.0
50197,ATA_charged,39.8,11,60,10000.0
50198,ATA_uncharged,0.2,11,60,10000.0
50199,TTT_charged,59.8,11,60,10000.0
50200,TTT_uncharged,0.2,11,60,10000.0
50201,__proteinX_rbs,95.6,11,60,10000.0
50202,__ribosome,15.4,11,60,10000.0
50203,proteinX,16893.2,11,60,10000.0
50204,ATA_charged,39.4,12,60,10000.0
50205,ATA_uncharged,0.6,12,60,10000.0
50206,TTT_charged,59.6,12,60,10000.0
50207,TTT_uncharged,0.4,12,60,10000.0
50208,__proteinX_rbs,94.2,12,60,10000.0
50209,__ribosome,15.8,12,60,10000.0
50210,proteinX,16938.6,12,60,10000.0
50211,ATA_charged,39.2,13,60,10000.0
50212,ATA_uncharged,0.8,13,60,10000.0
50213,TTT_charged,60.0,13,60,10000.0
50214,TTT_uncharged,0.0,13,60,10000.0
50215,__proteinX_rbs,96.6,13,60,10000.0
50216,__ribosome,17.6,13,60,10000.0
50217,proteinX,16987.4,13,60,10000.0
50218,ATA_charged,39.25,14,60,10000.0
50219,ATA_uncharged,0.75,14,60,10000.0
50220,TTT_charged,60.0,14,60,10000.0
50221,TTT_uncharged,0.0,14,60,10000.0
50222,__proteinX_rbs,95.0,14,60,10000.0
50223,__ribosome,17.0,14,60,10000.0
50224,proteinX,17058.25,14,60,10000.0
50225,ATA_charged,39.4,15,60,10000.0
50226,ATA_uncharged,0.6,15,60,10000.0
50227,TTT_charged,59.8,15,60,10000.0
50228,TTT_uncharged,0.2,15,60,10000.0
50229,__proteinX_rbs,96.0,15,60,10000.0
50230,__ribosome,17.0,15,60,10000.0
50231,proteinX,17108.6,15,60,10000.0
50232,ATA_charged,39.6,16,60,10000.0
50233,ATA_uncharged,0.4,16,60,10000.0
50234,TTT_charged,59.8,16,60,10000.0
50235,TTT_uncharged,0.2,16,60,10000.0
50236,__proteinX_rbs,95.2,16,60,10000.0
50237,__ribosome,13.8,16,60,10000.0
50238,proteinX,17153.0,16,60,10000.0
50239,ATA_charged,39.6,17,60,10000.0
50240,ATA_uncharged,0.4,17,60,10000.0
50241,TTT_charged,59.8,17,60,10000.0
50242,TTT_uncharged,0.2,17,60,10000.0
50243,__proteinX_rbs,94.0,17,60,10000.0
50244,__ribosome,16.2,17,60,10000.0
50245,proteinX,17194.6,17,60,10000.0
50246,ATA_charged,39.4,18,60,10000.0
50247,ATA_uncharged,0.6,18,60,10000.0
50248,TTT_charged,60.0,18,60,10000.0
50249,TTT_uncharged,0.0,18,60,10000.0
50250,__proteinX_rbs,94.6,18,60,10000.0
50251,__ribosome,17.6,18,60,10000.0
50252,proteinX,17250.8,18,60,10000.0
50253,ATA_charged,39.2,19,60,10000.0
50254,ATA_uncharged,0.8,19,60,10000.0
50255,TTT_charged,60.0,19,60,10000.0
50256,TTT_uncharged,0.0,19,60,10000.0
50257,__proteinX_rbs,94.6,19,60,10000.0
50258,__ribosome,18.4,19,60,10000.0
50259,proteinX,17302.0,19,60,10000.0
50260,ATA_charged,39.4,20,60,10000.0
50261,ATA_uncharged,0.6,20,60,10000.0
50262,TTT_charged,60.0,20,60,10000.0
50263,TTT_uncharged,0.0,20,60,10000.0
50264,__proteinX_rbs,94.4,20,60,10000.0
50265,__ribosome,18.4,20,60,10000.0
50266,proteinX,17363.6,20,60,10000.0
50267,ATA_charged,39.4,21,60,10000.0
50268,ATA_uncharged,0.6,21,60,10000.0
50269,TTT_charged,59.8,21,60,10000.0
50270,TTT_uncharged,0.2,21,60,10000.0
50271,__proteinX_rbs,96.6,21,60,10000.0
50272,__ribosome,18.6,21,60,10000.0
50273,proteinX,17422.8,21,60,10000.0
50274,ATA_charged,39.6,22,60,10000.0
50275,ATA_uncharged,0.4,22,60,10000.0
50276,TTT_charged,59.4,22,60,10000.0
50277,TTT_uncharged,0.6,22,60,10000.0
50278,__proteinX_rbs,96.0,22,60,10000.0
50279,__ribosome,16.6,22,60,10000.0
50280,proteinX,17460.4,22,60,10000.0
50281,ATA_charged,39.4,23,60,10000.0
50282,ATA_uncharged,0.6,23,60,10000.0
50283,TTT_charged,59.8,23,60,10000.0
50284,TTT_uncharged,0.2,23,60,10000.0
50285,__proteinX_rbs,95.6,23,60,10000.0
50286,__ribosome,17.8,23,60,10000.0
50287,proteinX,17506.6,23,60,10000.0
50288,ATA_charged,39.6,24,60,10000.0
50289,ATA_uncharged,0.4,24,60,10000.0
50290,TTT_charged,59.4,24,60,10000.0
50291,TTT_uncharged,0.6,24,60,10000.0
