"","strain","rbs","time","GFP_high","GFP_low","OD600","fluor_norm","lnOD600","experiment","groupID","expression","growthrate","mCherry_high","mCherry_low"
"46","GFP10","RBS0.125",40500,13199.5833333333,82.75,0.967933379113674,13636.8717291474,-0.0325920173036626,1,"1 GFP10 RBS0.125",-112.424562295608,0.0164261327857993,NA,NA
"47","GFP10","RBS0.125",41400,13204.5,81.75,0.972408341243863,13579.1718766104,-0.0279794585803912,1,"1 GFP10 RBS0.125",-230.799410147971,0.0184502348930858,NA,NA
"48","GFP10","RBS0.125",42300,13267.25,82.75,0.976691688721379,13583.867000413,-0.0235842461160757,1,"1 GFP10 RBS0.125",18.7804952106235,0.0175808498572619,NA,NA
"49","GFP10","RBS0.125",43200,13292.75,82.9166666666667,0.981899965554476,13537.7843632917,-0.0182658438873741,1,"1 GFP10 RBS0.125",-184.33054848545,0.0212736089148064,NA,NA
"50","GFP10","RBS0.25",0,2625.91666666667,17.3333333333333,0.0315166662136714,83318.3512768743,-3.45723878691898,1,"1 GFP10 RBS0.25",NA,NA,NA,NA
"51","GFP10","RBS0.25",900,2369.33333333333,15.5833333333333,0.0353166672090689,67088.2481437805,-3.34340026757769,1,"1 GFP10 RBS0.25",-64920.4125323751,0.455354077365168,NA,NA
"52","GFP10","RBS0.25",1800,2358.08333333333,14.75,0.0459749934573968,51290.5637608948,-3.07965765079961,1,"1 GFP10 RBS0.25",-63190.7375315428,1.05497046711232,NA,NA
"53","GFP10","RBS0.25",2700,2459.91666666667,15.0833333333333,0.0642166671653589,38306.5141068805,-2.7454924888123,1,"1 GFP10 RBS0.25",-51936.1986160574,1.33666064794921,NA,NA
"54","GFP10","RBS0.25",3600,2854.08333333333,18.1666666666667,0.086124999448657,33138.8487849545,-2.45195555604997,1,"1 GFP10 RBS0.25",-20670.6612877039,1.17414773104932,NA,NA
"55","GFP10","RBS0.25",4500,3826.41666666667,23.6666666666667,0.114341667542855,33464.7617871458,-2.16856422918011,1,"1 GFP10 RBS0.25",1303.65200876544,1.13356530747945,NA,NA
"56","GFP10","RBS0.25",5400,5691.41666666667,35.75,0.141833337644736,40127.4958424974,-1.95310258923915,1,"1 GFP10 RBS0.25",26650.936221406,0.861846559763849,NA,NA
"57","GFP10","RBS0.25",6300,8485.08333333333,51.5,0.163408329089483,51925.6477354156,-1.8115031242355,1,"1 GFP10 RBS0.25",47192.6075716729,0.566397860014596,NA,NA
"58","GFP10","RBS0.25",7200,11785.5833333333,72.0833333333333,0.183733330418666,64145.048187381,-1.69426986381437,1,"1 GFP10 RBS0.25",48877.6018078617,0.468933041684519,NA,NA
"59","GFP10","RBS0.25",8100,15072.5833333333,94.3333333333333,0.20087500475347,75034.6383405521,-1.60507243126064,1,"1 GFP10 RBS0.25",43558.3606126845,0.356789730214934,NA,NA
"60","GFP10","RBS0.25",9000,18147.9166666667,114,0.216891666253408,83672.7246378538,-1.52835728395565,1,"1 GFP10 RBS0.25",34552.3451892067,0.306860589219938,NA,NA
"61","GFP10","RBS0.25",9900,21074.5,132.333333333333,0.233449997380376,90274.1496529635,-1.45478736878654,1,"1 GFP10 RBS0.25",26405.7000604392,0.294279660676449,NA,NA
"62","GFP10","RBS0.25",10800,23820.9166666667,150.666666666667,0.250825000926852,94970.2644419148,-1.38299979047525,1,"1 GFP10 RBS0.25",18784.4591558048,0.28715031324518,NA,NA
"63","GFP10","RBS0.25",11700,26360.9166666667,166.833333333333,0.268924993773301,98023.30492527,-1.3133227718181,1,"1 GFP10 RBS0.25",12212.1619334211,0.278708074628574,NA,NA
"64","GFP10","RBS0.25",12600,28910.0833333333,183.083333333333,0.290999999269843,99347.3656559192,-1.23443201431977,1,"1 GFP10 RBS0.25",5296.24292259681,0.31556302999331,NA,NA
"65","GFP10","RBS0.25",13500,31292,199.916666666667,0.314424998437365,99521.3489878844,-1.15700971001874,1,"1 GFP10 RBS0.25",695.933327860723,0.309689217204154,NA,NA
"66","GFP10","RBS0.25",14400,33653.25,214,0.343041680132349,98102.5104209384,-1.06990332277788,1,"1 GFP10 RBS0.25",-5675.35426778422,0.348425548963442,NA,NA
"67","GFP10","RBS0.25",15300,35903.75,229.5,0.379625007510185,94576.883212934,-0.968571335833056,1,"1 GFP10 RBS0.25",-14102.5088320173,0.405327947779278,NA,NA
"68","GFP10","RBS0.25",16200,37900.4166666667,243.166666666667,0.419900013133883,90260.5750921524,-0.867738660013392,1,"1 GFP10 RBS0.25",-17265.2324831266,0.403330703278659,NA,NA
"69","GFP10","RBS0.25",17100,39614.6666666667,253.75,0.468674981966615,84524.8161112396,-0.757845752976261,1,"1 GFP10 RBS0.25",-22943.035923651,0.439571628148522,NA,NA
"70","GFP10","RBS0.25",18000,40803,262.666666666667,0.520741673186421,78355.5495958797,-0.652501189009375,1,"1 GFP10 RBS0.25",-24677.0660614399,0.421378255867543,NA,NA
"71","GFP10","RBS0.25",18900,41488.1666666667,268,0.555175002043446,74729.8896995725,-0.58847189594109,1,"1 GFP10 RBS0.25",-14502.6395852286,0.256117172273141,NA,NA
"72","GFP10","RBS0.25",19800,42748.1666666667,275.916666666667,0.588166669011116,72680.3624192767,-0.530744920548893,1,"1 GFP10 RBS0.25",-8198.10912118334,0.230907901568787,NA,NA
"73","GFP10","RBS0.25",20700,43660,281.333333333333,0.621841666599115,70210.7985763946,-0.475069773954548,1,"1 GFP10 RBS0.25",-9878.25537152815,0.222700586377378,NA,NA
"74","GFP10","RBS0.25",21600,44359.5,285.5,0.653866659229,67841.8135775664,-0.424851833283252,1,"1 GFP10 RBS0.25",-9475.93999531289,0.200871762685186,NA,NA
"75","GFP10","RBS0.25",22500,44782,289.25,0.683608345066508,65508.2699372887,-0.380370120286676,1,"1 GFP10 RBS0.25",-9334.17456111082,0.177926851986304,NA,NA
"76","GFP10","RBS0.25",23400,45095.1666666667,292.583333333333,0.715216677015026,63051.0558770419,-0.335169737420662,1,"1 GFP10 RBS0.25",-9828.85624098728,0.180801531464055,NA,NA
"77","GFP10","RBS0.25",24300,45543.3333333333,294.416666666667,0.748816665882866,60820.405592385,-0.289261097278418,1,"1 GFP10 RBS0.25",-8922.60113862756,0.183634560568975,NA,NA
"78","GFP10","RBS0.25",25200,45463,294.5,0.775008316462239,58661.3059941469,-0.254881518767348,1,"1 GFP10 RBS0.25",-8636.39839295254,0.137518314044281,NA,NA
"79","GFP10","RBS0.25",26100,45319.5833333333,294.166666666667,0.788991685335835,57439.8744316843,-0.236999496422671,1,"1 GFP10 RBS0.25",-4885.72624985024,0.0715280893787077,NA,NA
"80","GFP10","RBS0.25",27000,45469.5833333333,295.75,0.804608333855867,56511.4496334293,-0.217399661757392,1,"1 GFP10 RBS0.25",-3713.69919301997,0.0783993386611186,NA,NA
"81","GFP10","RBS0.25",27900,45463.8333333333,295.25,0.818574978038669,55540.2187375262,-0.200190282165173,1,"1 GFP10 RBS0.25",-3884.9235836126,0.0688375183688764,NA,NA
"82","GFP10","RBS0.25",28800,45157.5833333333,292.666666666667,0.83327499901255,54192.893566765,-0.182391560429092,1,"1 GFP10 RBS0.25",-5389.3006830446,0.0711948869443217,NA,NA
"83","GFP10","RBS0.25",29700,45235.3333333333,291,0.844824999570847,53544.0278830668,-0.168625774172947,1,"1 GFP10 RBS0.25",-2595.46273479273,0.0550631450245801,NA,NA
"84","GFP10","RBS0.25",30600,45306.5,292.5,0.853883339713017,53059.3558778499,-0.157960699076321,1,"1 GFP10 RBS0.25",-1938.68802086764,0.0426603003865049,NA,NA
"85","GFP10","RBS0.25",31500,45027.3333333333,290.833333333333,0.863358322530985,52153.7027654209,-0.146925468358977,1,"1 GFP10 RBS0.25",-3622.61244971631,0.0441409228693742,NA,NA
"86","GFP10","RBS0.25",32400,45190,291.333333333333,0.872208333884676,51811.0160662315,-0.13672696860344,1,"1 GFP10 RBS0.25",-1370.74679675727,0.0407939990221513,NA,NA
"87","GFP10","RBS0.25",33300,44778.9166666667,289.416666666667,0.880283343295256,50868.7538026575,-0.127511442317312,1,"1 GFP10 RBS0.25",-3769.04905429596,0.0368621051445107,NA,NA
"88","GFP10","RBS0.25",34200,44731,289.583333333333,0.889466682448983,50289.6858113239,-0.117133229071314,1,"1 GFP10 RBS0.25",-2316.27196533442,0.0415128529839925,NA,NA
"89","GFP10","RBS0.25",35100,44636.4166666667,288.666666666667,0.899599988013506,49618.0716556396,-0.105805072221225,1,"1 GFP10 RBS0.25",-2686.45662273734,0.0453126274003545,NA,NA
"90","GFP10","RBS0.25",36000,44525.4166666667,286.916666666667,0.907033296301961,49089.0652506363,-0.0975761191748106,1,"1 GFP10 RBS0.25",-2116.0256200133,0.0329158121856581,NA,NA
"91","GFP10","RBS0.25",36900,44469,287.166666666667,0.913125038146973,48699.7926266944,-0.0908824547008864,1,"1 GFP10 RBS0.25",-1557.09049576742,0.0267746578956971,NA,NA
"92","GFP10","RBS0.25",37800,44527.25,286.833333333333,0.917458313206832,48533.2677888786,-0.0861481352825354,1,"1 GFP10 RBS0.25",-666.099351263343,0.018937277673404,NA,NA
"93","GFP10","RBS0.25",38700,44292.1666666667,284.916666666667,0.922316641857227,48022.7339034863,-0.08086668503767,1,"1 GFP10 RBS0.25",-2042.13554156918,0.0211258009794616,NA,NA
"94","GFP10","RBS0.25",39600,44268.5833333333,286.333333333333,0.924816679209471,47867.414514165,-0.0781597457492924,1,"1 GFP10 RBS0.25",-621.277557284979,0.0108277571535102,NA,NA
"95","GFP10","RBS0.25",40500,44444.5833333333,286.75,0.926683329045773,47960.9181910059,-0.0761433801425733,1,"1 GFP10 RBS0.25",374.014707363589,0.00806546242687634,NA,NA
"96","GFP10","RBS0.25",41400,44218.5,285.25,0.929808305576444,47556.5766995234,-0.0727768371171901,1,"1 GFP10 RBS0.25",-1617.36596593031,0.0134661721015328,NA,NA
"97","GFP10","RBS0.25",42300,44329.25,287.75,0.9317416207244,47576.7627140402,-0.070699733714562,1,"1 GFP10 RBS0.25",80.7440580672701,0.00830841361051227,NA,NA
"98","GFP10","RBS0.25",43200,44435.25,286.916666666667,0.935250032693148,47511.6262461325,-0.0669413707972955,1,"1 GFP10 RBS0.25",-260.545871630864,0.0150334516690662,NA,NA
"99","GFP10","RBS0.5",0,1790.41666666667,11.8333333333333,0.0287666643659274,62239.2865537557,-3.54853804954022,1,"1 GFP10 RBS0.5",NA,NA,NA,NA
"100","GFP10","RBS0.5",900,1662.83333333333,10.5833333333333,0.0335166665414969,49612.1334523104,-3.39571245516614,1,"1 GFP10 RBS0.5",-50508.6124057809,0.611302377496315,NA,NA
"101","GFP10","RBS0.5",1800,1626.08333333333,9.75,0.0466249970098336,34875.7841848307,-3.06561846515041,1,"1 GFP10 RBS0.5",-58945.3970699191,1.3203759600629,NA,NA
"102","GFP10","RBS0.5",2700,1653.91666666667,10.5833333333333,0.069016666462024,23964.018424111,-2.67340726062379,1,"1 GFP10 RBS0.5",-43647.0630428787,1.5688448181065,NA,NA
"103","GFP10","RBS0.5",3600,1722.08333333333,11.1666666666667,0.0994749944657087,17311.7208257496,-2.30784897830414,1,"1 GFP10 RBS0.5",-26609.1903934456,1.46223312927859,NA,NA
"104","GFP10","RBS0.5",4500,1865.41666666667,11.6666666666667,0.134541666756074,13864.973666847,-2.00588133790728,1,"1 GFP10 RBS0.5",-13786.9886356103,1.20787056158746,NA,NA
"105","GFP10","RBS0.5",5400,2078.91666666667,14.25,0.172683338324229,12038.8955115247,-1.75629577605048,1,"1 GFP10 RBS0.5",-7304.3126212891,0.998342247427208,NA,NA
"106","GFP10","RBS0.5",6300,2325.58333333333,13.5,0.220408325393995,10551.2499547202,-1.51227342839686,1,"1 GFP10 RBS0.5",-5950.58222721826,0.976089390614467,NA,NA
"107","GFP10","RBS0.5",7200,2539.08333333333,16.0833333333333,0.269033328940471,9437.80216128968,-1.31292000764824,1,"1 GFP10 RBS0.5",-4453.79117372196,0.797413682994474,NA,NA
"108","GFP10","RBS0.5",8100,2767.58333333333,17.3333333333333,0.32162499986589,8605.00065134039,-1.13436900879721,1,"1 GFP10 RBS0.5",-3331.20603979713,0.714203995404135,NA,NA
"109","GFP10","RBS0.5",9000,2953.91666666667,18,0.383991663654645,7692.65832115398,-0.957134435862754,1,"1 GFP10 RBS0.5",-3649.36932074566,0.708938291737812,NA,NA
"110","GFP10","RBS0.5",9900,3128.5,18.3333333333333,0.449800001457334,6955.31345011958,-0.798952236216963,1,"1 GFP10 RBS0.5",-2949.37948413758,0.632728798583163,NA,NA
"111","GFP10","RBS0.5",10800,3300.41666666667,20.6666666666667,0.510974986478686,6459.0572024103,-0.671434640116087,1,"1 GFP10 RBS0.5",-1985.02499083712,0.510070384403503,NA,NA
"112","GFP10","RBS0.5",11700,3468.91666666667,22.3333333333333,0.545425010224183,6360.0249376919,-0.606189952958698,1,"1 GFP10 RBS0.5",-396.129058873612,0.260978748629557,NA,NA
"113","GFP10","RBS0.5",12600,3638.58333333333,23.0833333333333,0.578649988397956,6288.05565763006,-0.547057494738243,1,"1 GFP10 RBS0.5",-287.877120247376,0.236529832881817,NA,NA
"114","GFP10","RBS0.5",13500,3803.5,23.4166666666667,0.612175009523829,6213.09256475284,-0.490737074075285,1,"1 GFP10 RBS0.5",-299.852371508867,0.225281682651835,NA,NA
"115","GFP10","RBS0.5",14400,3912.75,24.5,0.646841652070483,6049.00749275442,-0.435653756212081,1,"1 GFP10 RBS0.5",-656.340287993662,0.220333271452815,NA,NA
"116","GFP10","RBS0.5",15300,4015.25,25,0.683874994516373,5871.32156051346,-0.379980134616611,1,"1 GFP10 RBS0.5",-710.743728963877,0.222694486381878,NA,NA
"117","GFP10","RBS0.5",16200,4087.91666666667,26.6666666666667,0.712650014087558,5736.21916208145,-0.338764842913248,1,"1 GFP10 RBS0.5",-540.409593728007,0.164861166813454,NA,NA
"118","GFP10","RBS0.5",17100,4154.66666666667,25.25,0.737074995413423,5636.69462743927,-0.305065634285336,1,"1 GFP10 RBS0.5",-398.098138568716,0.134796834511649,NA,NA
"119","GFP10","RBS0.5",18000,4211,26.1666666666667,0.763091685250401,5518.34082508473,-0.270377090761635,1,"1 GFP10 RBS0.5",-473.415209418166,0.138754174094803,NA,NA
"120","GFP10","RBS0.5",18900,4244.66666666667,26,0.784975017731388,5407.39077140816,-0.242103386252142,1,"1 GFP10 RBS0.5",-443.800214706291,0.113094818037971,NA,NA
"121","GFP10","RBS0.5",19800,4303.66666666667,27.4166666666667,0.803416654467583,5356.70581725577,-0.218881827289764,1,"1 GFP10 RBS0.5",-202.739816609574,0.092886235849514,NA,NA
"122","GFP10","RBS0.5",20700,4334,26.8333333333333,0.819241670270761,5290.25824402658,-0.19937615896084,1,"1 GFP10 RBS0.5",-265.790292916739,0.0780226733156956,NA,NA
"123","GFP10","RBS0.5",21600,4385.5,27.5,0.832716654365261,5266.49728573382,-0.183061845501722,1,"1 GFP10 RBS0.5",-95.0438331710357,0.0652572538364694,NA,NA
"124","GFP10","RBS0.5",22500,4427,27.25,0.845308325563868,5237.14231377875,-0.168053835854225,1,"1 GFP10 RBS0.5",-117.419887820277,0.0600320385899881,NA,NA
"125","GFP10","RBS0.5",23400,4459.16666666667,27.5833333333333,0.855666677777966,5211.33612243313,-0.15587437379356,1,"1 GFP10 RBS0.5",-103.224765382478,0.0487178482426618,NA,NA
"126","GFP10","RBS0.5",24300,4487.33333333333,26.4166666666667,0.867766675228874,5171.12890069188,-0.141832407796963,1,"1 GFP10 RBS0.5",-160.828886965024,0.056167863986389,NA,NA
"127","GFP10","RBS0.5",25200,4534,28.5,0.877108331148823,5169.25884635189,-0.131124769553411,1,"1 GFP10 RBS0.5",-7.48021735994189,0.0428305529742085,NA,NA
"128","GFP10","RBS0.5",26100,4528.58333333333,29.6666666666667,0.88739165229102,5103.25212282726,-0.119468847010783,1,"1 GFP10 RBS0.5",-264.026894098548,0.0466236901705124,NA,NA
"129","GFP10","RBS0.5",27000,4577.08333333333,28.25,0.895958323031664,5108.58955787788,-0.109861381562628,1,"1 GFP10 RBS0.5",21.3497402024877,0.0384298617926195,NA,NA
"130","GFP10","RBS0.5",27900,4585.33333333333,28.75,0.904475016519427,5069.60750666002,-0.10040059584454,1,"1 GFP10 RBS0.5",-155.928204871438,0.0378431428723507,NA,NA
"131","GFP10","RBS0.5",28800,4577.58333333333,28.1666666666667,0.913724997391303,5009.80420411217,-0.090225630928569,1,"1 GFP10 RBS0.5",-239.213210191396,0.0406998596638839,NA,NA
"132","GFP10","RBS0.5",29700,4605.83333333333,29.5,0.919175028800964,5010.83383361872,-0.0842787190470564,1,"1 GFP10 RBS0.5",4.11851802620004,0.0237876475260505,NA,NA
"133","GFP10","RBS0.5",30600,4631.5,31,0.925583316634099,5003.87152270909,-0.0773311276448665,1,"1 GFP10 RBS0.5",-27.8492436385059,0.0277903656087597,NA,NA
"134","GFP10","RBS0.5",31500,4615.83333333333,29.8333333333333,0.931658331304789,4954.42715235407,-0.0707891288222265,1,"1 GFP10 RBS0.5",-197.777481420075,0.0261679952905598,NA,NA
"135","GFP10","RBS0.5",32400,4641,29.3333333333333,0.937508321677645,4950.3560583815,-0.0645296447208119,1,"1 GFP10 RBS0.5",-16.2843758903109,0.0250379364056583,NA,NA
"136","GFP10","RBS0.5",33300,4613.91666666667,27.9166666666667,0.942683326701323,4894.45027399803,-0.0590248674858633,1,"1 GFP10 RBS0.5",-223.623137533861,0.0220191089397944,NA,NA
"137","GFP10","RBS0.5",34200,4634,30.0833333333333,0.947566637769341,4890.42122769208,-0.0538580143990323,1,"1 GFP10 RBS0.5",-16.1161852238038,0.0206674123473241,NA,NA
"138","GFP10","RBS0.5",35100,4628.91666666667,30.6666666666667,0.951400030404329,4865.37367956511,-0.0498206630264945,1,"1 GFP10 RBS0.5",-100.190192507893,0.0161494054901512,NA,NA
"139","GFP10","RBS0.5",36000,4632.91666666667,29.9166666666667,0.955283345654607,4849.7827244041,-0.045747285486733,1,"1 GFP10 RBS0.5",-62.3638206440119,0.0162935101590458,NA,NA
"140","GFP10","RBS0.5",36900,4623,28.6666666666667,0.958174973726273,4824.79727269592,-0.0427248728805911,1,"1 GFP10 RBS0.5",-99.9418068327577,0.0120896504245678,NA,NA
"141","GFP10","RBS0.5",37800,4638.75,29.3333333333333,0.961608367661635,4823.94928746321,-0.0391480134278699,1,"1 GFP10 RBS0.5",-3.39194093084006,0.0143074378108846,NA,NA
"142","GFP10","RBS0.5",38700,4632.16666666667,27.9166666666667,0.964516670753559,4802.57812760006,-0.0361281624378166,1,"1 GFP10 RBS0.5",-85.4846394525885,0.0120794039602133,NA,NA
"143","GFP10","RBS0.5",39600,4645.08333333333,29.3333333333333,0.966716658324003,4805.01012715196,-0.0338498375052926,1,"1 GFP10 RBS0.5",9.72799820759246,0.00911329973009614,NA,NA
"144","GFP10","RBS0.5",40500,4661.08333333333,28.25,0.970683358609676,4801.8576727322,-0.0297549621116671,1,"1 GFP10 RBS0.5",-12.6098176790365,0.0163795015745017,NA,NA
"145","GFP10","RBS0.5",41400,4652.5,29.75,0.972658323124051,4783.2829775792,-0.0277224166124794,1,"1 GFP10 RBS0.5",-74.298780612,0.00813018199675099,NA,NA
"146","GFP10","RBS0.5",42300,4653.75,29.75,0.978991653149327,4753.61560543373,-0.0212321623824292,1,"1 GFP10 RBS0.5",-118.669488581887,0.0259610169202007,NA,NA
"147","GFP10","RBS0.5",43200,4692.75,30.4166666666667,0.982900012284517,4774.39204532394,-0.0172478809113163,1,"1 GFP10 RBS0.5",83.1057595608509,0.0159371258844516,NA,NA
"148","GFP10","RBS1",0,2472.91666666667,15.8333333333333,0.0270166719953219,91532.9862647356,-3.61130112223273,1,"1 GFP10 RBS1",NA,NA,NA,NA
"149","GFP10","RBS1",900,2218.83333333333,14.5833333333333,0.032466663668553,68341.8954280319,-3.42754144934612,1,"1 GFP10 RBS1",-92764.3633468148,0.735038691546423,NA,NA
"150","GFP10","RBS1",1800,2211.08333333333,13.75,0.0429750022788842,51450.4529629716,-3.14713667468509,1,"1 GFP10 RBS1",-67565.7698602409,1.12161909864415,NA,NA
"151","GFP10","RBS1",2700,2288.41666666667,14.5833333333333,0.0619666663308938,36929.8011683705,-2.78115867834145,1,"1 GFP10 RBS1",-58082.6071784047,1.46391198537454,NA,NA
"152","GFP10","RBS1",3600,2615.08333333333,15.6666666666667,0.086675001308322,30171.1369352151,-2.44558977231648,1,"1 GFP10 RBS1",-27034.6569326213,1.34227562409989,NA,NA
"153","GFP10","RBS1",4500,3286.91666666667,20.1666666666667,0.114691666016976,28658.7228245525,-2.16550791644932,1,"1 GFP10 RBS1",-6049.65644265048,1.12032742346863,NA,NA
"154","GFP10","RBS1",5400,4440.41666666667,26.75,0.150733331839244,29458.7574790847,-1.89224301771852,1,"1 GFP10 RBS1",3200.13861812853,1.09305959492322,NA,NA
"155","GFP10","RBS1",6300,5977.08333333333,36.5,0.188108329971631,31774.6871403023,-1.6707372588517,1,"1 GFP10 RBS1",9263.71864487049,0.886023035467262,NA,NA
"156","GFP10","RBS1",7200,7642.08333333333,47.5833333333333,0.235983328272899,32383.9967393619,-1.4439941193633,1,"1 GFP10 RBS1",2437.23839623854,0.906972557953604,NA,NA
"157","GFP10","RBS1",8100,9254.08333333333,56.8333333333333,0.289575001224875,31957.4662667337,-1.23934094393382,1,"1 GFP10 RBS1",-1706.12189051276,0.81861270171792,NA,NA
"158","GFP10","RBS1",9000,10773.4166666667,65.5,0.351791669925054,30624.4223149509,-1.04471612539832,1,"1 GFP10 RBS1",-5332.17580713125,0.778499274142003,NA,NA
"159","GFP10","RBS1",9900,12052.5,73.8333333333333,0.422150002792478,28550.2781482269,-0.862394571251734,1,"1 GFP10 RBS1",-8296.57666689603,0.729286216586341,NA,NA
"160","GFP10","RBS1",10800,13057.9166666667,80.6666666666667,0.49002499692142,26647.4501274485,-0.713298875053294,1,"1 GFP10 RBS1",-7611.31208311346,0.59638278479376,NA,NA
"161","GFP10","RBS1",11700,13929.4166666667,86.3333333333333,0.539974999924501,25796.4103312455,-0.61623243693164,1,"1 GFP10 RBS1",-3404.15918481228,0.388265752486617,NA,NA
"162","GFP10","RBS1",12600,14948.0833333333,91.5833333333333,0.575649997219443,25967.3124390462,-0.552255446692754,1,"1 GFP10 RBS1",683.608431202723,0.255907960955542,NA,NA
"163","GFP10","RBS1",13500,15586,97.4166666666667,0.609774998699625,25560.2476868319,-0.494665244449145,1,"1 GFP10 RBS1",-1628.25900885717,0.230360808974435,NA,NA
"164","GFP10","RBS1",14400,16139.75,99.5,0.645841664945086,24990.2582568319,-0.437200905945823,1,"1 GFP10 RBS1",-2279.9577199998,0.229857354013289,NA,NA
"165","GFP10","RBS1",15300,16563.75,103,0.680425018072128,24343.2407099472,-0.385037649483084,1,"1 GFP10 RBS1",-2588.07018753879,0.208653025850958,NA,NA
"166","GFP10","RBS1",16200,16855.9166666667,105.166666666667,0.720450026914477,23396.3717634333,-0.327879224845325,1,"1 GFP10 RBS1",-3787.47578605548,0.228633698551036,NA,NA
"167","GFP10","RBS1",17100,17133.1666666667,106.75,0.745474988594651,22982.8859838284,-0.293733695179654,1,"1 GFP10 RBS1",-1653.94311841964,0.136582118662681,NA,NA
"168","GFP10","RBS1",18000,17236,107.666666666667,0.771641643717885,22336.793432965,-0.259235028803133,1,"1 GFP10 RBS1",-2584.37020345358,0.137994665506086,NA,NA
"169","GFP10","RBS1",18900,17287.6666666667,107.5,0.798775012915333,21642.7234041422,-0.22467595870673,1,"1 GFP10 RBS1",-2776.28011529135,0.138236280385613,NA,NA
"170","GFP10","RBS1",19800,17467.1666666667,109.916666666667,0.817816659808159,21358.2915647183,-0.201117099764644,1,"1 GFP10 RBS1",-1137.72735769572,0.0942354357683425,NA,NA
"171","GFP10","RBS1",20700,17492,108.833333333333,0.833141652246316,20995.2292660415,-0.182551600556413,1,"1 GFP10 RBS1",-1452.24919470721,0.0742619968329262,NA,NA
"172","GFP10","RBS1",21600,17547,109,0.845066677158078,20764.042026849,-0.168339746858644,1,"1 GFP10 RBS1",-924.748956769661,0.0568474147910725,NA,NA
"173","GFP10","RBS1",22500,17582.5,110.25,0.858108333622416,20489.8371348723,-0.153024924501483,1,"1 GFP10 RBS1",-1096.81956790683,0.0612592894286451,NA,NA
"174","GFP10","RBS1",23400,17600.1666666667,110.083333333333,0.869816671436032,20234.3404589033,-0.13947281202593,1,"1 GFP10 RBS1",-1021.98670387629,0.0542084499022111,NA,NA
"175","GFP10","RBS1",24300,17615.8333333333,109.916666666667,0.879616644854347,20026.7166797989,-0.128269097271902,1,"1 GFP10 RBS1",-830.495116417296,0.0448148590161144,NA,NA
"176","GFP10","RBS1",25200,17630,109.5,0.887908335154255,19855.6532267908,-0.118886767495796,1,"1 GFP10 RBS1",-684.253812032737,0.037529319104423,NA,NA
"177","GFP10","RBS1",26100,17559.5833333333,109.666666666667,0.897191669171055,19571.7191060827,-0.108485761743599,1,"1 GFP10 RBS1",-1135.73648283241,0.0416040230087889,NA,NA
"178","GFP10","RBS1",27000,17577.5833333333,109.25,0.903058338910341,19464.5047567392,-0.101968121992715,1,"1 GFP10 RBS1",-428.857397373868,0.0260705590035363,NA,NA
"179","GFP10","RBS1",27900,17512.3333333333,110.75,0.907425029203296,19298.9313383926,-0.0971443287038865,1,"1 GFP10 RBS1",-662.293673386244,0.019295173155313,NA,NA
"180","GFP10","RBS1",28800,17322.5833333333,107.166666666667,0.913174995531639,18969.6207387373,-0.090827745853756,1,"1 GFP10 RBS1",-1317.24239862124,0.0252663314005216,NA,NA
"181","GFP10","RBS1",29700,17405.3333333333,108.5,0.919525027275085,18928.6129436979,-0.0838980169557156,1,"1 GFP10 RBS1",-164.031180157748,0.0277189155921619,NA,NA
"182","GFP10","RBS1",30600,17401.5,108,0.926483287165562,18782.3139834905,-0.0763592720966343,1,"1 GFP10 RBS1",-585.195840829474,0.0301549794363248,NA,NA
"183","GFP10","RBS1",31500,17372.8333333333,108.833333333333,0.932908300310373,18622.2304245267,-0.0694483677342181,1,"1 GFP10 RBS1",-640.334235855233,0.027643617449665,NA,NA
"184","GFP10","RBS1",32400,17525.5,108.833333333333,0.936608351146181,18711.6631818978,-0.0654900658233957,1,"1 GFP10 RBS1",357.731029484334,0.0158332076432897,NA,NA
"185","GFP10","RBS1",33300,17320.9166666667,108.416666666667,0.94053332755963,18416.058377866,-0.0613081948671591,1,"1 GFP10 RBS1",-1182.41921612735,0.0167274838249463,NA,NA
"186","GFP10","RBS1",34200,17282.5,108.083333333333,0.942116627469659,18344.3317908712,-0.0596262037151931,1,"1 GFP10 RBS1",-286.906347979108,0.00672796460786382,NA,NA
"187","GFP10","RBS1",35100,17308.4166666667,108.666666666667,0.944849956780672,18318.6933993632,-0.0567291399880896,1,"1 GFP10 RBS1",-102.553566032046,0.0115882549084143,NA,NA
"188","GFP10","RBS1",36000,17202.9166666667,107.416666666667,0.947233321145177,18161.2241489445,-0.0542098368972697,1,"1 GFP10 RBS1",-629.877001674744,0.0100772123632795,NA,NA
"189","GFP10","RBS1",36900,17112,107.666666666667,0.948375016450882,18043.4951397586,-0.053005267977509,1,"1 GFP10 RBS1",-470.916036743394,0.00481827567904289,NA,NA
"190","GFP10","RBS1",37800,17207.75,108.333333333333,0.952158349255721,18072.361612384,-0.0490239247708058,1,"1 GFP10 RBS1",115.465890501451,0.0159253728268128,NA,NA
"191","GFP10","RBS1",38700,17154.1666666667,106.916666666667,0.953866691639026,17983.8197696061,-0.0472313535253028,1,"1 GFP10 RBS1",-354.167371111631,0.00717028498201208,NA,NA
"192","GFP10","RBS1",39600,17159.0833333333,106.833333333333,0.955116640776396,17965.4322841502,-0.0459218090208811,1,"1 GFP10 RBS1",-73.5499418236141,0.00523817801768675,NA,NA
