time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
3600.0,B6,0.01875,GFP25,RBS4,37.16666666666667,0.07410833798348904,GFP,2473.1666666666665,13.25
3600.0,B7,0.01875,GFP25,RBS1,37.16666666666667,0.06900834105908871,GFP,2525.1666666666665,14.25
3600.0,B9,0.01875,GFP25,RBS0.5,37.16666666666667,0.0770083274692297,GFP,2997.1666666666665,17.25
3600.0,B11,0.01875,GFP10,RBS0.5,37.16666666666667,0.08860833011567593,GFP,1756.1666666666665,11.25
3600.0,C2,0.01875,GFP10,RBS1,37.16666666666667,0.07580833695828915,GFP,2261.1666666666665,14.25
3600.0,C3,0.01875,GFP75,RBS0.25,37.16666666666667,0.07100833021104336,GFP,3680.1666666666665,22.25
3600.0,C4,0.01875,GFP10,RBS2,37.16666666666667,0.0673083271831274,GFP,3097.1666666666665,18.25
3600.0,C5,0.01875,GFP25,RBS2,37.16666666666667,0.06900834105908871,GFP,2639.1666666666665,14.25
3600.0,C6,0.01875,GFP10,RBS1,37.16666666666667,0.07590833865106106,GFP,2274.1666666666665,15.25
3600.0,C7,0.01875,GFP75,RBS2,37.16666666666667,0.07210833393037319,GFP,3542.1666666666665,21.25
3600.0,C8,0.01875,GFP25,RBS0.25,37.16666666666667,0.0803083386272192,GFP,2831.1666666666665,15.25
3600.0,C9,0.01875,GFP50,RBS0.5,37.16666666666667,0.07310833595693111,GFP,3632.1666666666665,22.25
3600.0,C10,0.01875,GFP10,RBS0.125,37.16666666666667,0.0827083345502615,GFP,2006.1666666666665,12.25
3600.0,D2,0.01875,GFP75,RBS0.125,37.16666666666667,0.07150833867490292,GFP,3161.1666666666665,19.25
3600.0,D3,0.01875,GFP75,RBS4,37.16666666666667,0.061508333310484886,GFP,2855.1666666666665,18.25
3600.0,D4,0.01875,GFP50,RBS0.125,37.16666666666667,0.07210833393037319,GFP,3776.1666666666665,22.25
3600.0,D5,0.01875,GFP50,RBS0.125,37.16666666666667,0.07450832985341549,GFP,3826.1666666666665,23.25
3600.0,D6,0.01875,GFP10,RBS0.125,37.16666666666667,0.0835083331912756,GFP,2060.1666666666665,13.25
3600.0,D7,0.01875,GFP50,RBS0.25,37.16666666666667,0.08140832744538784,GFP,3437.1666666666665,21.25
3600.0,D8,0.01875,GFP10,RBS4,37.16666666666667,0.08140832744538784,GFP,1265.1666666666665,7.25
3600.0,D9,0.01875,GFP25,RBS0.125,37.16666666666667,0.07310833595693111,GFP,2754.1666666666665,16.25
3600.0,D10,0.01875,GFP75,RBS2,37.16666666666667,0.0697083380073309,GFP,3683.1666666666665,22.25
