time,well,iptg,strain,rbs,temp,OD600,fluor,mCherry_high,mCherry_low
3650.0,C6,0.01875,MCH10,RBS0.5,37.06666666666666,0.07417499832808971,mCherry,438.0833333333333,103.58333333333333
3650.0,C7,0.01875,MCH75,RBS0.25,37.06666666666666,0.07787500135600567,mCherry,287.0833333333333,71.58333333333333
3650.0,C8,0.01875,MCH25,RBS0.125,37.06666666666666,0.08477499894797802,mCherry,415.0833333333333,102.58333333333333
3650.0,C9,0.01875,MCH50,RBS1,37.06666666666666,0.0805750023573637,mCherry,653.0833333333334,150.58333333333334
3650.0,C10,0.01875,MCH75,RBS0.125,37.06666666666666,0.07667499594390392,mCherry,374.0833333333333,91.58333333333333
3650.0,C11,0.01875,MCH25,RBS4,37.06666666666666,0.07337499968707561,mCherry,382.0833333333333,94.58333333333333
3650.0,D2,0.01875,MCH25,RBS2,37.06666666666666,0.07947499863803387,mCherry,526.0833333333334,132.58333333333334
3650.0,D3,0.01875,MCH75,RBS0.5,37.06666666666666,0.06687499396502972,mCherry,242.08333333333334,60.583333333333336
3650.0,D4,0.01875,MCH50,RBS0.125,37.06666666666666,0.08147500269114971,mCherry,377.0833333333333,90.58333333333333
3650.0,D5,0.01875,MCH10,RBS2,37.06666666666666,0.07147499732673168,mCherry,526.0833333333334,126.58333333333333
3650.0,D7,0.01875,MCH50,RBS0.25,37.06666666666666,0.07887500338256359,mCherry,417.0833333333333,99.58333333333333
3650.0,D8,0.01875,MCH25,RBS0.5,37.06666666666666,0.07417499832808971,mCherry,310.0833333333333,76.58333333333333
3650.0,D9,0.01875,MCH10,RBS0.125,37.06666666666666,0.07927499525249004,mCherry,480.0833333333333,118.58333333333333
3650.0,D10,0.01875,MCH75,RBS2,37.06666666666666,0.07497499696910381,mCherry,449.0833333333333,108.58333333333333
3650.0,D11,0.01875,MCH50,RBS4,37.06666666666666,0.07227499596774578,mCherry,490.0833333333333,120.58333333333333
3650.0,E3,0.01875,MCH50,RBS0.125,37.06666666666666,0.09997500292956829,mCherry,392.0833333333333,95.58333333333333
3650.0,E4,0.01875,MCH50,RBS1,37.06666666666666,0.08307499997317791,mCherry,635.0833333333334,159.58333333333334
3650.0,E6,0.01875,MCH25,RBS1,37.06666666666666,0.08597500436007977,mCherry,508.0833333333333,128.58333333333334
3650.0,E7,0.01875,MCH25,RBS0.125,37.06666666666666,0.08967500738799572,mCherry,406.0833333333333,102.58333333333333
3650.0,E9,0.01875,MCH10,RBS4,37.06666666666666,0.0837749969214201,mCherry,429.0833333333333,99.58333333333333
3650.0,E10,0.01875,MCH50,RBS0.5,37.06666666666666,0.06737500242888927,mCherry,394.0833333333333,92.58333333333333
3650.0,E11,0.01875,MCH25,RBS0.5,37.06666666666666,0.07547500543296337,mCherry,348.0833333333333,77.58333333333333
3650.0,F5,0.01875,MCH75,RBS0.25,37.06666666666666,0.07787500135600567,mCherry,307.0833333333333,74.58333333333333
3650.0,F6,0.01875,MCH75,RBS2,37.06666666666666,0.0797750037163496,mCherry,464.0833333333333,107.58333333333333
